,popularity,original_title,cast,director,genres,production_companies,vote_average,release_year,budget_adj,revenue_adj,net_profit
1114,0.20162,Born to Race: Fast Track,Beau Mirchoff|Brett Davern|Bill Sage|Sharon Lawrence|Nicole Badaan,Alex Ranarivelo,Action,American Cinema International|Soundscape Media|ESX Productions,5.3,2014,0.0,0.0,0.0
1115,0.201445,The Falling,Maisie Williams|Maxine Peake|Florence Pugh|Joe Cole|Anna Burnett,Carol Morley,Drama|Thriller,Metrodome Distribution,4.8,2014,0.0,0.0,0.0
1116,0.222714,Poker Night,Beau Mirchoff|Ron Perlman|Giancarlo Esposito|Corey Large|Titus Welliver,Greg Francis,Thriller|Action|Crime,Wingman Productions,5.5,2014,0.0,0.0,0.0
1117,0.199012,I Am Santa Claus,Mick Foley|Artie Lange|Roddy Piper|Jerry Lawler|Sid Haig,Tommy Avallone,Drama|Documentary|Comedy,Double Windsor Films,6.2,2014,0.0,0.0,0.0
1118,0.198531,Postman Pat: The Movie,David Tennant|Rupert Grint|Jim Broadbent|Stephen Mangan|Ronan Keating,Mike Disa,Adventure|Animation|Family,,4.9,2014,0.0,0.0,0.0
1119,0.197336,Creep,Mark Duplass|Patrick Brice,Patrick Brice,Horror|Thriller,Blumhouse Productions,5.9,2014,0.0,0.0,0.0
1120,0.376205,The Identical,Ashley Judd|Ray Liotta|Amanda Crew|Seth Green|Danny Woodburn,Dustin Marcellino,Music|Drama,City of Peace Films|Identical Production Company,5.0,2014,11053092.6092575,0.0,-11053092.6092575
1121,0.56672,Miss Meadows,Katie Holmes|James Badge Dale|Callan Mulvey|Mary Kay Place|Saidah Arrika Ekulona,Karen Leigh Hopkins,Drama,Myriad Pictures|Entertainment One|Wiretap Films,4.6,2014,1842182.10154291,0.0,-1842182.10154291
1122,0.196408,Supremacy,Danny Glover|Julie Benz|Joe Anderson|Dawn Olivieri|Derek Luke,Deon Taylor,Crime|Drama,Media House Capital,5.8,2014,0.0,0.0,0.0
1123,0.195167,The Look of Silence,Adi Rukun|M.Y. Basrun|Amir Hasan|Inong|Kemat,Joshua Oppenheimer,Documentary,Making Movies Oy|Spring Films|Final Cut for Real|Piraya Film A/S,7.8,2014,0.0,141402.213750231,141402.213750231
1124,0.194413,The Outsider,Jason Patric|Craig Fairbrass|James Caan|Shannon Elizabeth|Melissa Ordway,Brian A Miller,Action|Crime|Drama|Mystery|Thriller,Hollywood Media Bridge|Zero Gravity Management,4.7,2014,3684364.20308583,0.0,-3684364.20308583
1125,0.194283,Iris,Iris Apfel|Carl Apfel,Albert Maysles,Documentary,,7.5,2014,0.0,0.0,0.0
1126,0.193689,Squatters,Richard Dreyfuss|Thomas Dekker|Gabriella Wilde|Luke Grimes|Gia Mantegna,Martin Weisz,Drama,Sony Pictures Home Entertainment,6.7,2014,0.0,0.0,0.0
1127,0.161001,The Redwood Massacre,Mark Wood|Lisa Cameron|Lisa Livingstone|Rebecca Wilkie|Adam Coutts,David Ryan Keith,Fantasy|Horror,Alive Productions,3.8,2014,144298.124013856,0.0,-144298.124013856
1128,0.370212,Bird People,Josh Charles|Radha Mitchell|Mathieu Amalric|Clark Johnson|AnaÃ¯s Demoustier,Pascale Ferran,Drama|Fantasy|Romance,Angoa-Agicoa|Procirep|Archipel 35|Canal+|Cofinova 6,5.0,2014,0.0,0.0,0.0
1129,0.310285,Ribbit,Johan Raja Lawak|Nurul Elfira Loy|Awie|Aznil Hj Nawawi|The Glam Girls,Mamat Khalid,Animation|Comedy|Family|Adventure,KRU Studios,3.4,2014,0.0,0.0,0.0
1130,0.191091,How to Build a Better Boy,China Anne McClain|Kelli Berglund|Marshall Williams|Noah Centineo|Ashley Argota,Paul Hoen,Family|Science Fiction,Schorr Pictures,5.8,2014,0.0,0.0,0.0
1131,0.19104,Aloft,Jennifer Connelly|MÃ©lanie Laurent|Cillian Murphy|William Shimell|Zen McGrath,Claudia Llosa,Drama,Arcadia Motion Pictures|Wanda VisiÃ³n S.A.|Buffalo Gal Pictures,5.1,2014,7368728.40617167,48897.0395212537,-7319831.3666504165
1132,0.189201,Jarhead 2: Field of Fire,Cole Hauser|Josh Kelly|Danielle Savre|Bokeem Woodbine|Ronny Jhutti,Don Michael Paul,War|Action,Universal Pictures|UFO International Productions|Universal 1440 Entertainment,5.4,2014,0.0,0.0,0.0
1133,0.188264,Survivor,Danielle Chuchran|Kevin Sorbo|Rocky Myers|Ruby Jones|Melanie Stone,John Lyde,Science Fiction|Action|Fantasy,Arrowstorm Entertainment,4.9,2014,0.0,0.0,0.0
1134,0.083295,Seal Team Eight: Behind Enemy Lines,Tom Sizemore|Langley Kirkwood|Bonnie Lee Bouman|Leroy Gopal|Lex Shrapnel,Roel ReinÃ©,Action|War|Drama,20th Century Fox Home Entertainment|Film Afrika Worldwide,4.7,2014,0.0,0.0,0.0
1135,0.186933,Ask Me Anything,Britt Robertson|Christian Slater|Justin Long|Martin Sheen|Andy Buckley,Allison Burnett,Drama|Mystery|Thriller,Decipher Entertainment|Presque Isle Films|LA Publicity|Tait Productions,5.4,2014,875036.498232886,0.0,-875036.498232886
1136,0.131462,Suburban Gothic,Matthew Gray Gubler|Ray Wise|Kat Dennings|Sally Kirkland|Jeffrey Combs,Richard Bates Jr.,Horror|Comedy,New Normal Films,5.1,2014,0.0,0.0,0.0
1137,0.186159,Welcome to New York,GÃ©rard Depardieu|Jacqueline Bisset|Drena De Niro|Amy Ferguson|Paul Calderon,Abel Ferrara,Drama,Wild Bunch,5.5,2014,0.0,0.0,0.0
1138,0.18545,An Honest Liar,James Randi|Adam Savage|Bill Nye|Uri Geller|Penn Jillette,Tyler Measom|Justin Weinstein,History|Comedy|Documentary,Left Turn Films|Pure Mutt Productions,7.1,2014,0.0,0.0,0.0
1139,0.184506,Heavenly Sword,Anna Torv|Alfred Molina|Thomas Jane|Ashleigh Ball|Ashleigh Ball,Gun Ho Jang,Adventure|Action|Animation|Fantasy,Blockade Entertainment|Sony Computer Entertainment|AZ Works,5.8,2014,5526546.30462875,0.0,-5526546.30462875
1140,0.184395,JLA Adventures: Trapped in Time,Diedrich Bader|Laura Bailey|Dante Basco|Grey Griffin|Kevin Michael Richardson,Giancarlo Volpe,Family|Animation|Action|Science Fiction,DC Comics|Warner Bros. Animation|Warner Home Video|DC Entertainment|Warner Bros. Home Entertainment Group,5.8,2014,0.0,0.0,0.0
1141,0.183417,Enchanted Kingdom,Idris Elba|Hayley Joanne Bacon|India Dale-Hill,Patrick Morris|Neil Nightingale,Documentary,BBC Worldwide|Reliance BIG Entertainment|BBC Earth|Evergreen Films|Legend3D,5.2,2014,16.5796389138862,0.0,-16.5796389138862
1142,0.182975,Kristy,Ashley Greene|Haley Bennett|Lucas Till|Chris Coy|Mike Seal,Olly Blackburn,Thriller|Horror,Electric City Entertainment|David Kirschner Productions|La Sienega Productions,6.1,2014,6355528.25032307,0.0,-6355528.25032307
1143,0.182618,I Am Soldier,Noel Clarke|Philip Desmeules|Duncan Casey|Lee Charles|Jordan Long,Ronnie Thompson,Action|Thriller|War,Tea Shop & Film Company,5.2,2014,0.0,0.0,0.0
1144,0.181227,Desert Dancer,Freida Pinto|Reece Ritchie|Tom Cullen|Nazanin Boniadi|Marama Corlett,Richard Raymond,Drama,Head Gear Films|Lipsync Productions|May 13 Films|CrossDay Productions Ltd.|Morocco Film Assistance,6.5,2014,0.0,0.0,0.0
1145,0.18041,See No Evil 2,Katharine Isabelle|Danielle Harris|Chelan Simmons|Glenn Thomas Jacobs|Kaj-Erik Eriksen,Jen Soska|Sylvia Soska,Horror,LionsGate|WWE Studios,4.1,2014,0.0,0.0,0.0
1146,0.180139,Queen and Country,Callum Turner|Vanessa Kirby|Caleb Landry Jones|Tamsin Egerton|David Thewlis,John Boorman,Drama,Merlin Films,6.0,2014,0.0,0.0,0.0
1147,0.180131,Goodbye to All That,Paul Schneider|Anna Camp|Michael Chernus|Heather Graham|Heather Lawless,Angus MacLachlan,Comedy,Epoch Films|RC Pictures,5.2,2014,0.0,0.0,0.0
1148,0.179072,Northern Soul,Steve Coogan|Antonia Thomas|Christian McKay|Ricky Tomlinson|James Lance,Elaine Constantine,Music|Drama,Baby Cow Productions|Stubborn Heart Films,4.7,2014,0.0,0.0,0.0
1149,0.178898,Doctor Who: Last Christmas,Peter Capaldi|Jenna Coleman|Nick Frost|Samuel Anderson|Dan Starkey,Paul Wilmshurst,Science Fiction|Adventure|Drama|Fantasy,BBC Cymru Wales,7.9,2014,0.0,0.0,0.0
1150,0.177674,Lilting,Ben Whishaw|Cheng Pei-Pei|Andrew Leung|Morven Christie|Naomi Christie,Hong Khaou,Drama,Microwave Film|Stink Films|Dominic Buchanan Productions|SUMS* Film and Media,7.1,2014,0.0,0.0,0.0
1151,0.177102,Fear Clinic,Thomas Dekker|Robert Englund|Cleopatra Coleman|Fiona Dourif|Kevin Gage,Robert Hall,Horror,Dry County Films|Anchor Bay Entertainment|Movie Machine,4.1,2014,0.921091050771459,0.0,-0.921091050771459
1152,0.226614,School Dance,Patrick Warburton|Wilmer Valderrama|Efren Ramirez|Mike Epps|Bobb'e J. Thompson,Nick Cannon,Comedy|Music,,6.5,2014,0.0,0.0,0.0
1153,0.175793,Valley Uprising,Peter Sarsgaard|Alex Honnold|Royal Robbins|Lynn Hill|Dean Potter,Josh Lowell|Peter Mortimer|Nick Rosen,Adventure|Documentary,Sender Films,7.9,2014,0.0,0.0,0.0
1154,0.175615,9 Kisses,Reese Witherspoon|Benedict Cumberbatch|Steve Carell|Laura Dern|Jenny Slate,Elaine Constantine,Romance,,6.8,2014,0.0,0.0,0.0
1155,0.281505,In My Dreams,Katharine McPhee|Mike Vogel|JoBeth Williams|Jessalyn Wanlim|Antonio Cupo,Kenny Leon,Romance|Drama|Fantasy,Hallmark Hall of Fame Productions,6.3,2014,0.0,0.0,0.0
1156,0.240776,Julia,Ashley C. Williams|Tahyna Tozzi|Jack Noseworthy|Joel de la Fuente|Cary Woodworth,Matthew A. Brown,Thriller|Horror,Zero Gravity Management|Farraj Factory|Kinetic Arts|Tycor International Film Company,4.8,2014,0.0,2496.15674759065,2496.15674759065
1157,0.23759,Perfect Sisters,Abigail Breslin|Georgie Henley|Mira Sorvino|Jeffrey Ballard|ZoÃ« Belkin,Stanley M. Brooks,Thriller|Drama|Crime,Julijette,5.5,2014,0.0,0.0,0.0
1158,0.169396,Ironclad 2: Battle for Blood,Michelle Fairley|Roxanne McKee|Rosie Day|Danny Webb|David Rintoul,Jonathan English,Action|Adventure,Mythic International Entertainment|Gloucester Place Films|International Pictures One,5.3,2014,0.0,0.0,0.0
1159,0.168968,Jackass Presents: Bad Grandpa .5,Johnny Knoxville|Spike Jonze|Jackson Nicoll|Catherine Keener|Gregg Harris,Jeff Tremaine,Comedy,MTV Films,5.8,2014,0.0,0.0,0.0
1160,0.167827,Dark Was the Night,Kevin Durand|Lukas Haas|Nick Damici|Sabina Gadecki|Steve Agee,Jack Heller,Horror|Thriller,Maiden Woods Films,5.2,2014,0.0,0.0,0.0
1161,0.167083999999999,Asthma,Benedict Samuel|Krysten Ritter|Nick Nolte|Rosanna Arquette|Goran Visnjic,Jake Hoffman,Romance|Drama,"Thank You, Brain! Productions|Out Of The Woods Productions|Sunny Field Entertainment",6.5,2014,0.0,0.0,0.0
1162,0.288731,Saint Laurent,Gaspard Ulliel|JÃ©rÃ©mie Renier|LÃ©a Seydoux|Louis Garrel|Amira Casar,Bertrand Bonello,Drama,EuropaCorp|Mandarin Films,5.8,2014,0.0,0.0,0.0
1163,0.166098,Street Fighter: Assassin's Fist,Christian Howard|Mike Moh|Akira Koieyama|Togo Igawa|Gaku Space,Joey Ansah,Adventure|Action,Assassin's Fist Limited,6.4,2014,0.0,0.0,0.0
1164,0.165741,Jamie Marks Is Dead,Cameron Monaghan|Noah Silver|Morgan Saylor|Madisen Beaty|Judy Greer,Carter Smith,Drama|Thriller,Verisimilitude,5.9,2014,0.0,0.0,0.0
1165,0.16369,The Device,Angela DiMarco|David S. Hogan|Kate Alden|Gabriel Congdon|Ben Andrews,Jeremy Berg,Thriller|Horror|Science Fiction,Ruthless Pictures|The October People,3.3,2014,0.0,0.0,0.0
1166,0.163674,WolfCop,Leo Fafard|Amy Matysio|Jonathan Cherry|Sarah Lind|Aidan Devine,Lowell Dean,Horror|Comedy,Echolands Creative Group,4.5,2014,0.0,0.0,0.0
1167,0.163367,At the Devil's Door,Naya Rivera|Catalina Sandino Moreno|Ashley Rickards|Kate Flannery|Ava Acres,Nicholas McCarthy,Horror,XYZ Films|Varient|Candlewood Entertainment,4.7,2014,0.0,0.0,0.0
1168,0.163139,Roger Waters: The Wall,Roger Waters,Sean Evans|Roger Waters,Music,Dolby|Rue 21 Productions|Picture House Entertainmet,6.9,2014,0.0,0.0,0.0
1169,0.161591,Kelly & Cal,Juliette Lewis|Cybill Shepherd|Alysia Reiner|Jonny Weston|Josh Hopkins,Jen McGowan,Drama|Comedy,Mad Dog Pictures|Spring Pictures,5.9,2014,0.0,0.0,0.0
1170,0.235468,Cat Run 2,Scott Mechlowicz|Alphonso McAuley|Winter Ave Zoli|Kamille Leai|Vanessa Branch,John Stockwell,Action,,4.3,2014,0.0,0.0,0.0
1171,0.16084,The Remaining,Alexa PenaVega|Johnny Pacar|Shaun Sipos|Bryan Dechart|Italia Ricci,Casey La Scala,Thriller|Horror,Affirm Films|Sunrise Pictures|Cinematic|Baron Films,4.3,2014,0.0,1077310.85625545,1077310.85625545
1172,0.110411,Apocalypse Pompeii,Adrian Paul|John Rhys-Davies|Georgina Beedle|Ralitsa Paskaleva|Dan Cade,Ben Demaree,Adventure|Action,The Asylum|Nimar Studios,5.3,2014,0.0,0.0,0.0
1173,0.159036999999999,The Search for General Tso,,Ian Cheney,Documentary,,6.9,2014,0.0,0.0,0.0
1174,0.158245,Take Care,Leslie Bibb|Thomas Sadoski|Betty Gilpin|Michael Stahl-David|Marin Ireland,Liz Tuccillo,Comedy|Drama|Romance,,5.6,2014,0.0,0.0,0.0
1175,0.156677,Low Down,John Hawkes|Elle Fanning|Glenn Close|Peter Dinklage|Lena Headey,Jeff Preiss,Drama|Music,Bona Fide Productions|Epoch Films|Heretic Films,4.8,2014,0.0,0.0,0.0
1176,0.155114,The Prophet,Liam Neeson|Salma Hayek|John Krasinski|Frank Langella|Alfred Molina,Roger Allers,Animation,Ventanarosa Productions|Participant Media|Doha Film Institute|Code Red|Bardel Entertainment Inc.,7.3,2014,0.0,0.0,0.0
1177,0.153047,JohnnyExpress,,Kyungmin Woo,Animation|Comedy|Science Fiction,Alfred Image Works,7.8,2014,0.0,0.0,0.0
1178,0.151929,Sharktopus vs Pteracuda,Robert Carradine|Tony Evangelista|Rib Hillis|Conan O'Brien|Hensy Pichardo,Kevin O'Neill,TV Movie|Science Fiction|Action|Adventure|Horror,New Horizons Picture,3.7,2014,0.0,0.0,0.0
1179,0.151591,Mrs. Brown's Boys D'Movie,Brendan O'Carroll|Jennifer Gibney|Eilish O'Carroll|Danny O'Carroll|Fiona O'Carroll,Ben Kellett,Comedy,BBC Films|That's Nice Films|BocFlix,5.2,2014,5434437.19955161,21185094.1677435,15750656.96819189
1180,0.148877,Listen Up Philip,Jason Schwartzman|Elisabeth Moss|Jonathan Pryce|Krysten Ritter|JosÃ©phine de la Baume,Alex Ross Perry,Comedy|Drama,Sailor Bear|Washington Square Films|Faliro House Productions,5.9,2014,0.0,0.0,0.0
1181,0.173667,Iverson,Allen Iverson|Tom Brokaw|Dwyane Wade|Carmelo Anthony|Larry Brown,Zatella Beatty,Documentary,,7.2,2014,0.0,0.0,0.0
1182,0.145525,The Road Within,Robert Sheehan|Robert Patrick|ZoÃ« Kravitz|Dev Patel|Kyra Sedgwick,Gren Wells,Comedy|Drama,Troika Pictures|Amasia Entertainment|Coup d'Etat Films,6.9,2014,0.0,0.0,0.0
1183,0.028695,Ascension,Tricia Helfer|Gil Bellows|Brian Van Holt|Andrea Roth|Brandon P. Bell,Mairzee Almas|Nick Copus|Robert Lieberman,Drama|Science Fiction|TV Movie,,5.5,2014,0.0,0.0,0.0
1184,0.087132,Dans la cour,Catherine Deneuve|Pio MarmaÃ¯|FÃ©odor Atkine|Nicolas Bouchaud|Gustave de Kervern,Pierre Salvadori,Drama|Comedy,France 2 CinÃ©ma,4.9,2014,0.0,0.0,0.0
1185,0.142619,Crawl or Die,Nicole Alonso|Torey Byrne|Tommy Ball|Will Crown|David Paul Baker,Oklahoma Ward,Thriller|Science Fiction|Horror,,4.6,2014,0.0,0.0,0.0
1186,0.140882999999999,Red Army,Vyacheslav Fetisov|Vladimir Pozner,Gabe Polsky,Documentary|History,Russian Film Committee|Gabriel Polsky Productions,7.2,2014,0.0,0.0,0.0
1187,0.140245,Whitey: United States of America v. James J. Bulger,Stephen Rakes|James J. Bulger|Tommy Donahue|David Boeri,Joe Berlinger,Crime|Documentary,Radical Media|CNN Films,6.0,2014,0.0,0.0,0.0
1188,0.093198,The Living,Jocelin Donahue|Kenny Wormald|Chris Mulkey|Joelle Carter|Erin Cummings,Jack Bryan,Thriller,Shooting Films,4.6,2014,460545.525385729,0.0,-460545.525385729
1189,0.138246,Rosewater,Gael GarcÃ­a Bernal|Shohreh Aghdashloo|Jason Jones|Haluk Bilginer|Nasser Faris,Jon Stewart,Drama,Odd Lot Entertainment|International Traders|Busboy Productions,6.6,2014,0.0,0.0,0.0
1190,0.137962,Last Days in Vietnam,,Rory Kennedy,War|Documentary,,5.9,2014,0.0,0.0,0.0
1191,0.137202,ç­‰ä¸€å€‹äººå’–å•¡,Vivian Sung|Bruce Bu Lu-Si|Megan Lai|Marcus Chang|Lee Luo,Chiang Chin-Lin,Comedy|Romance,Edko Films|Star Ritz Productions Co Ltd|Amazing Film Studio,6.4,2014,0.0,0.0,0.0
1192,0.266087,Two Men in Town,Forest Whitaker|Harvey Keitel|Brenda Blethyn|Luis GuzmÃ¡n|Dolores Heredia,Rachid Bouchareb,Crime|Drama,Tessalit Productions,6.1,2014,0.0,0.0,0.0
1193,0.134767,Hyena,Peter Ferdinando|Stephen Graham|Neil Maskell|Elisa Lasowski|MyAnna Buring,Gerard Johnson,Drama|Crime,Film4|Number 9 Films,4.7,2014,0.0,0.0,0.0
1194,0.132764,Finders Keepers,Jaime Pressly|Kylie Rogers|Tobin Bell|Patrick Muldoon|Mark DeCarlo,Alexander Yellen,Mystery|Thriller|Horror,HFD Productions|Hybrid LLC,4.8,2014,0.0,0.0,0.0
1195,0.13154,Trailer Park Boys: Don't Legalize It,John Paul Tremblay|Robb Wells|Mike Smith|John Dunsworth|Jonathan Torrens,Mike Clattenburg,Comedy,,5.6,2014,0.0,0.0,0.0
1196,0.140935,Elephant Song,Xavier Dolan|Catherine Keener|Carrie-Anne Moss|Bruce Greenwood,Charles BinamÃ©,Drama,Melenny Productions,7.4,2014,0.0,0.0,0.0
1197,0.130592,Teen Lust,Cary Elwes|Emmanuelle Vaugier|Kristin Bauer van Straten|Jon Cor|Jesse Carere,Blaine Thurier,Comedy,Independent Edge FIlms|Farpoint Films|Telefilm Canada - Equity Investment Program,4.3,2014,0.0,0.0,0.0
1198,0.130097,The Little Rascals Save the Day,Drew Justice|Rio Mangini|Jenna Ortega|Eden Wood|Jet Jurgensmeyer,Alex Zamm,Comedy,Universal Pictures|Capital Arts Entertainment,5.4,2014,7368728.40617167,0.0,-7368728.40617167
1199,0.130077,Nowhere Safe,Natasha Henstridge|Jamie Kennedy|Danielle Chuchran|James Gaisford|Tatum Chiniquy,Brian Brough,TV Movie|Drama,Gradual Elevate Media,5.7,2014,0.0,0.0,0.0
1200,0.129531,Black Mirror: White Christmas,Jon Hamm|Rafe Spall|Oona Chaplin|Natalia Tena|Janet Montgomery,Carl Tibbetts,Drama|Horror|Mystery|Science Fiction|Thriller,,8.8,2014,0.0,0.0,0.0
1201,0.126283,Animal,Joey Lauren Adams|Elizabeth Gillies|Paul Iacono|Thorsten Kaye|Amaury Nolasco,Brett Simmons,Thriller|Horror,Chiller Films|Flower Films (II)|Synthetic Cinema International,4.5,2014,0.0,0.0,0.0
1202,0.124685,We'll Never Have Paris,Melanie Lynskey|Maggie Grace|Simon Helberg|Zachary Quinto|Jason Ritter,Simon Helberg|Jocelyn Towne,Comedy|Romance,Marc Platt Productions|Bifrost Pictures|The Bridge Finance Company|PalmStar Media|E2B Capital,4.8,2014,0.0,0.0,0.0
1203,0.119891,Free to Play,Benedict Lim|Danil Ishutin|Clinton Loomis,,Documentary,Valve,7.0,2014,138163.657615718,0.0,-138163.657615718
1204,0.119415,They Came Together,Paul Rudd|Amy Poehler|Bill Hader|Ellie Kemper|Cobie Smulders,David Wain,Comedy,Lionsgate,5.2,2014,0.0,0.0,0.0
1205,0.118137,Jersey Shore Massacre,Danielle Dallacco|Angelica Boccella|Giovanni Roselli|Chris Lazzaro|Nicole Rutigliano,Paul Tarnopol,Horror|Comedy,Spy Global Media|JSM productions1,2.4,2014,1289527.47108004,0.0,-1289527.47108004
1206,0.118044,The Story of Frozen: Making a Disney Animated Classic,Idina Menzel|Kristen Bell|Jennifer Lee|Josh Gad|Walt Disney,Rudy Bednar,Documentary,American Broadcasting Company (ABC)|Lincoln Square Productions,7.2,2014,0.0,0.0,0.0
1207,0.117257,Inner Demons,Morgan McClellan|Lara Vosburgh|Colleen McGrann|Christopher Parker|Brian Flaherty,Seth Grossman,Thriller|Horror,Schorr Pictures,3.8,2014,0.0,0.0,0.0
1208,0.11619,Cowspiracy: The Sustainability Secret,,Kip Anderson|Keegan Kuhn,Documentary,First Spark Media|A.U.M. Films,7.6,2014,107.76765294026,0.0,-107.76765294026
1209,0.113265,Killer Legends,Rachel Mills|Joshua Zeman,Joshua Zeman|Rachel Mills,History|Crime|Horror|Documentary,,5.4,2014,0.0,0.0,0.0
1210,0.136026,Amira & Sam,Martin Starr|Dina Shihabi|Paul Wesley|Laith Nakli|David Rasche,Sean Mullin,Drama|Romance|Comedy,Vanishing Angle|Strongman|Five By Eight Productions|Hole in 1 Productions,5.9,2014,0.0,0.0,0.0
1211,0.112646,Midnight Sun,Dakota Goyo|Goran Visnjic|Bridget Moynahan|Linda Kash|Kendra Leigh Timmins,Roger Spottiswoode,Family|Adventure,Imagenation Abu Dhabi FZ|Media Max Productions|Hyde Park Entertainment|Rob Heydon Productions,4.9,2014,16579638.9138862,0.0,-16579638.9138862
1212,0.110972,Grumpy Cat's Worst Christmas Ever,Grumpy Cat|Megan Charpentier|Aubrey Plaza|Daniel Roebuck|Russell Peters,Tim Hill,Comedy|Family,Lifetime,5.3,2014,0.0,0.0,0.0
1213,0.110266,The Hornet's Nest,Carlos Boettcher|Mike Boettcher|Kalen M. Waite,David Salzberg|Christian Tureaud,War|Documentary|History,HighRoad Entertainment,6.5,2014,0.0,0.0,0.0
1214,0.109921,Viharsarok,AndrÃ¡s SÃ¼tÃ¶|ÃdÃ¡m Varga|Lajos OttÃ³ HorvÃ¡th|EnikÃ¶ BÃ¶rcsÃ¶k|Zita TÃ©by,ÃdÃ¡m CsÃ¡szi,Drama,TLA Releasing,7.2,2014,0.0,0.0,0.0
1215,0.109904,The Mummy Resurrected,Stuart Rigby|Elizabeth Friedman|Alena Savostikova|Bailey Gaddis|Lauren Bronleewe,Patrick McManus,Horror,Halcyon International Pictures|Still Night Monster Movies|Automatic Media,4.6,2014,0.0,0.0,0.0
1216,0.109169,The Wedding Pact,Haylie Duff|Chris Soldevilla|Leslie Easterbrook|Angie Everhart|Alison Becker,Matt Berman,Comedy|Romance,Freefall Films,5.1,2014,0.0,0.0,0.0
1217,0.107621,Over the Garden Wall,Elijah Wood|Collin Dean|Melanie Lynskey|Christopher Lloyd|John Cleese,Nate Cash,Adventure|Animation|Family|Fantasy,Cartoon Network Studios,7.8,2014,0.0,0.0,0.0
1218,0.105045,Alive Inside,Oliver Sacks|Bobby McFerrin,Michael Rossato-Bennett,Documentary,,7.7,2014,0.0,0.0,0.0
1219,0.20036,Gunday,Ranveer Singh|Arjun Kapoor|Priyanka Chopra|Irrfan Khan,Ali Zafar,Action|Crime|Drama,,5.9,2014,0.0,0.0,0.0
1220,0.102977,The Cut,Tahar Rahim|Simon Abkarian|ArsinÃ©e Khanjian|Akin Gazi|George Georgiou,Fatih Akin,History|Drama,Pyramide Productions|CorazÃ³n International|Pandora Filmproduktion|Dorje Film|Kasbah-Film Tanger,6.9,2014,14737456.8123433,0.0,-14737456.8123433
1221,0.102152,Rosemary's Baby,Zoe Saldana|Patrick J. Adams|Carole Bouquet|Christina Cole|Jason Isaacs,Agnieszka Holland,Thriller|Drama|Horror|Mystery,Liaison Films|Lionsgate Television|KippSter Entertainment|City Entertainment|Federation Entertainment,6.1,2014,0.0,0.0,0.0
1222,0.101299,Happy Christmas,Anna Kendrick|Melanie Lynskey|Mark Webber|Lena Dunham|Joe Swanberg,Joe Swanberg,Comedy|Drama,Lucky Coffee Productions,5.4,2014,0.0,0.0,0.0
1223,0.100979,The 7:39,David Morrissey|Sheridan Smith|Olivia Colman|Sean Maguire|Izzy Meikle-Small,John Alexander,Romance|Drama,British Broadcasting Corporation (BBC)|Carnival Films & Television,6.5,2014,0.0,0.0,0.0
1224,0.097665,The Perfect Wave,Scott Eastwood|Cheryl Ladd|Patrick Lyster|Rachel Hendrix |Scott Mortensen,Bruce MacDonald,Romance|Adventure|Drama,"Divine Inspiration, The Fabulous Boomtown Boys",4.5,2014,0.0,0.0,0.0
1225,0.097531,Billy Elliot: The Musical,Elliott Hanna|Ruthie Henshall|Deka Walmsley|Ann Emery|Chris Grahamson,Stephen Daldry|Brett Sullivan,Drama|Music|Comedy,Universal Pictures|Tiger Aspect Productions|Working Title Films|Universal Stage Productions|Old Vic Productions,8.1,2014,0.0,0.0,0.0
1226,0.09733,Delirium,Emma Roberts|Gregg Sulkin|Ian Anthony Dale|Billy Campbell|Michael Michele,Rodrigo GarcÃ­a,Adventure|Fantasy|Romance|Science Fiction,20th Century Fox Television|Chernin Entertainment|Mazur / Kaplan Company,6.6,2014,0.0,0.0,0.0
