,popularity,production_companies,vote_average,release_year,budget_adj,revenue_adj,net_profit
855,0.600919,Film4,6.8,2014,0.0,0.0,0.0
902,0.484272,Film4,6.1,2014,0.0,4978957.67494512,4978957.67494512
1193,0.134767,Film4,4.7,2014,0.0,0.0,0.0
1418,1.673879,Film4,6.6,2009,66066028.2181219,95059446.2121906,28993417.994068697
2023,0.856916,Film4,6.7,2010,15000000.0,9455232.0,-5544768.0
2115,0.514465,Film4,6.7,2010,8000000.0,18124262.0,10124262.0
2255,0.240403,Film4,7.0,2010,967686.0,4270000.0,3302314.0
2617,0.238748,Film4,6.5,1999,4974400.81705842,36915290.2739598,31940889.45690138
2750,0.427146,Film4,6.6,2001,18472321.7504076,0.0,-18472321.7504076
2781,0.318495,Film4,6.1,2001,16009345.5170199,0.0,-16009345.5170199
2791,0.278317,Film4,5.4,2001,0.0,913017.900788115,913017.900788115
2895,1.929591,Film4,7.5,2008,15191799.5071375,382742747.738751,367550948.2316135
2944,1.054819,Film4,7.3,2008,15191799.5071375,32411742.7343699,17219943.2272324
3123,0.359106,Film4,5.5,2008,12153439.60571,0.0,-12153439.60571
3206,0.659884,Film4,6.0,2008,27345239.1128475,17507332.5752287,-9837906.537618801
3404,1.885979,Film4,6.9,2011,6301087.27684457,17152213.9112496,10851126.63440503
3485,0.91973,Film4,6.4,2011,13911376.6615482,3843354.97029764,-10068021.691250559
3501,0.847636,Film4,7.4,2011,0.0,838198.742109099,838198.742109099
3543,0.658095,Film4,5.9,2011,24234951.0647868,26292052.4870876,2057101.4223008007
3636,0.414629,Film4,5.6,2011,7755184.34073177,97826.8034681184,-7657357.537263651
3791,0.187971,Film4,5.5,2011,0.0,1092051.12993035,1092051.12993035
4460,0.958518,Film4,6.6,2012,14246164.2202836,18446181.3156807,4200017.095397102
4586,0.446829,Film4,6.0,2012,0.0,58677.1011905044,58677.1011905044
4693,0.288849,Film4,7.3,2012,0.0,0.0,0.0
5175,0.194794,Film4,7.5,2003,0.0,16459572.1256265,16459572.1256265
5436,3.625529,Film4,7.9,2013,18720667.0548084,175038236.962459,156317569.9076506
5517,1.114792,Film4,6.4,2013,18720667.0548084,22709637.7738131,3988970.719004698
5699,0.570444,Film4,6.4,2013,0.0,2082765.94111601,2082765.94111601
5715,0.380197,Film4,5.2,2013,0.0,0.0,0.0
5883,0.379547,Film4,5.8,2013,0.0,30744.9515041119,30744.9515041119
5889,0.192249,Film4,7.1,2013,0.0,0.0,0.0
6519,0.115222,Film4,5.5,2005,5582816.44827246,0.0,-5582816.44827246
6985,1.823597,Film4,7.4,2004,4617781.59924859,34678837.9075538,30061056.30830521
7229,0.144917,Film4,7.3,2004,0.0,0.0,0.0
7616,0.385371,Film4,6.0,2007,0.0,0.0,0.0
7642,0.316739,Film4,6.2,2007,2103337.16526309,0.0,-2103337.16526309
7724,0.197104,Film4,4.8,2007,0.0,0.0,0.0
8842,0.151713,Film4,7.0,2000,0.0,0.0,0.0
8871,0.316973,Film4,5.8,2000,0.0,0.0,0.0
1505,0.720352,Storitel,5.7,2009,8131203.47299962,0.0,-8131203.47299962
10847,0.034555,Planet Film Productions,5.3,1966,0.0,0.0,0.0
4184,2.06444,Geffen Pictures,7.0,1994,88266693.6958897,329035590.74912,240768897.0532303
5361,0.303573,Geffen Pictures,6.5,1997,0.0,0.0,0.0
8543,0.49394,Geffen Pictures,6.2,1996,16682600.867523,0.0,-16682600.867523
8602,0.317794,Geffen Pictures,6.1,1996,38926068.6908871,23494662.8884282,-15431405.802458901
9341,0.662297,Geffen Pictures,6.4,1991,46431692.4159754,95280914.9413023,48849222.5253269
9385,0.325974,Geffen Pictures,6.3,1991,0.0,0.0,0.0
9453,1.628865,Geffen Pictures,7.0,1988,27658365.3463546,135206381.190541,107548015.8441864
10343,0.288407,Geffen Pictures,6.4,1993,0.0,2263895.50120591,2263895.50120591
4288,0.340421,Film Par Film,5.1,1994,0.0,0.0,0.0
9389,0.80047,Film Par Film,5.1,1991,0.0,0.0,0.0
1153,0.175793,Sender Films,7.9,2014,0.0,0.0,0.0
8804,0.249219,JLT Productions,5.5,2000,30391010.7442353,46358947.9746417,15967937.230406404
7927,0.491888,PSO International,6.1,1984,121744438.27326,54425475.4015362,-67318962.8717238
7989,1.774018,PSO International,5.8,1983,78815231.9192932,350289919.641303,271474687.7220098
10485,0.995618,PSO International,6.3,1986,0.0,80964386.6411359,80964386.6411359
4753,0.180989,Media Talent Group,6.0,2012,0.0,0.0,0.0
6722,0.488265,Media Talent Group,5.2,2006,5408345.79145786,0.0,-5408345.79145786
675,2.881991,Tonik Productions,6.3,2014,23027276.2692864,61695098.5981915,38667822.3289051
1051,0.271697,The 7th Floor,5.2,2014,4605455.25385729,0.0,-4605455.25385729
3811,0.169338,The 7th Floor,4.0,2011,0.0,0.0,0.0
4908,0.043122,The 7th Floor,6.0,2012,0.0,0.0,0.0
7649,0.299708,The 7th Floor,5.6,2007,0.0,0.0,0.0
901,0.485296,ASIG Productions,5.7,2014,27632731.5231437,23315013.1393638,-4317718.383779902
9130,0.223472,Tetragram,6.4,1998,0.0,0.0,0.0
238,0.546458,Donnybrook4 Productions,4.9,2015,2759998.78560053,0.0,-2759998.78560053
9314,0.046709,Part II Productions,5.6,1989,0.0,2673298.27441818,2673298.27441818
5909,0.170939,Gaeta / Rosenzweig Films,4.4,2013,7488266.82192339,0.0,-7488266.82192339
366,0.32264,Poznan Film Group,5.3,2015,0.0,0.0,0.0
2365,0.25427,Lookbook Films,6.1,2010,0.0,0.0,0.0
2994,0.709809,VN Productions,5.6,2008,12153439.60571,57029778.3577219,44876338.7520119
7139,0.354348,Little Bird Productions,7.1,2004,0.0,0.0,0.0
6643,0.826011,Irwin Allen Productions,5.3,2006,173067065.326651,196512046.387165,23444981.060514003
8992,1.282567,Irwin Allen Productions,4.9,1998,107015637.526263,182139843.219415,75124205.69315201
9785,0.226287,Irwin Allen Productions,7.2,1974,61911974.4391991,512984931.067649,451072956.6284499
8283,0.640818,Adventure Pictures,6.0,1992,6216097.01835582,0.0,-6216097.01835582
1168,0.163139,Dolby,6.9,2014,0.0,0.0,0.0
1649,0.383827,SF Film,7.6,2009,0.0,0.0,0.0
3304,0.111351,SF Film,6.8,2008,0.0,311746.866539433,311746.866539433
5782,0.301709,F.G. Film Productions,4.2,2013,0.0,0.0,0.0
6038,0.073295,Rabinovich Film Fund Cinema Project,4.6,2013,0.0,0.0,0.0
2434,1.221973,Peters Entertainment,5.2,1999,222538983.921034,290746764.904973,68207780.98393896
5390,0.212272,Peters Entertainment,6.0,1997,40753809.6321629,17837058.1183286,-22916751.513834298
8596,0.3383,Peters Entertainment,6.9,1996,0.0,0.0,0.0
3062,0.477295,Camelot Pictures,5.9,2008,8102293.07047334,0.0,-8102293.07047334
3172,0.283736,Camelot Pictures,5.8,2008,0.0,1853315.47858017,1853315.47858017
4993,1.158663,Camelot Pictures,5.8,2003,94828211.5826022,138263498.677383,43435287.0947808
5077,0.43362,Camelot Pictures,6.6,2003,41487342.5673884,0.0,-41487342.5673884
7086,0.586936,Camelot Pictures,7.1,2004,2886113.49953037,30918036.9163932,28031923.41686283
1559,0.535706999999999,ARD,6.3,2009,0.0,27861792.3083287,27861792.3083287
2476,0.627172,ARD,7.0,1999,0.0,0.0,0.0
3497,0.859651,ARD,7.0,2011,0.0,15219265.2350596,15219265.2350596
4384,2.478372,ARD,6.5,2012,96873916.697929,123925357.697439,27051440.999510005
5503,1.279078,ARD,7.2,2013,6552233.46918297,0.0,-6552233.46918297
5531,1.047604,ARD,7.2,2013,29953067.2876935,53619956.4182871,23666889.130593598
2670,1.063015,Metropolitan Filmexport,6.5,2001,113296906.735833,176163833.238282,62866926.50244899
3011,0.634256,Metropolitan Filmexport,5.7,2008,12153439.60571,7160735.72061997,-4992703.88509003
4483,0.769618999999999,Metropolitan Filmexport,5.6,2012,0.0,558083.9858868,558083.9858868
6329,0.534781,Metropolitan Filmexport,6.1,2005,55828164.4827247,25618988.6326041,-30209175.850120597
7021,1.107167,Metropolitan Filmexport,6.7,2004,32324471.1947401,118164853.186869,85840381.9921289
8535,0.537577,Metropolitan Filmexport,6.0,1996,93144521.510337,65711375.990651,-27433145.519686
3142,0.335675,Macari/Edelstein,5.0,2008,6076719.802855,0.0,-6076719.802855
108,1.48324599999999,Head Gear Films,6.3,2015,48759978.5456094,91793583.3708233,43033604.825213894
236,0.548586999999999,Head Gear Films,5.4,2015,0.0,0.0,0.0
237,0.547827,Head Gear Films,6.0,2015,0.0,0.0,0.0
332,0.329164,Head Gear Films,5.9,2015,0.0,0.0,0.0
801,0.805839,Head Gear Films,5.2,2014,7829273.9315574,6908182.88078594,-921091.0507714599
814,0.747577,Head Gear Films,6.9,2014,0.0,1035716.22658471,1035716.22658471
832,0.684152,Head Gear Films,6.2,2014,0.0,0.0,0.0
1053,0.269528,Head Gear Films,5.8,2014,0.0,0.0,0.0
1144,0.181227,Head Gear Films,6.5,2014,0.0,0.0,0.0
3626,0.424885,Head Gear Films,5.0,2011,0.0,0.0,0.0
3633,0.417574,Head Gear Films,5.3,2011,0.0,0.0,0.0
4855,0.113808,Head Gear Films,6.8,2012,0.0,0.0,0.0
6806,0.224856,LTB Films Limited,6.0,2006,0.0,0.0,0.0
1025,0.298899,Madman Entertainment,6.4,2014,0.0,0.0,0.0
3267,0.201483,Madman Entertainment,4.0,2008,0.0,0.0,0.0
9576,0.138906,Front Films,5.4,1988,0.0,0.0,0.0
10448,0.50154,Two Arts Ltd.,6.4,1963,0.0,0.0,0.0
489,0.172245,Wildside,6.2,2015,0.0,6367.31719838043,6367.31719838043
4549,0.518686,Wildside,5.6,2012,0.0,0.0,0.0
10444,0.78112,Casey Productions,6.5,1963,66929686.092652,0.0,-66929686.092652
10600,0.874266,Casey Productions,6.7,1973,7366739.36819896,0.0,-7366739.36819896
363,0.324,Sandbar Pictures,6.8,2015,0.0,592072.179488241,592072.179488241
1020,0.12871,Sandbar Pictures,5.9,2014,0.0,0.0,0.0
2168,0.385303,Sandbar Pictures,5.1,2010,0.0,0.0,0.0
7672,0.26101,Sandbar Pictures,5.5,2007,0.0,0.0,0.0
3438,1.22871,Ascension Productions,6.4,2011,242349.510647868,3433950.06436803,3191600.5537201623
2341,0.136215,NWR Film Productions,4.8,2010,0.0,0.0,0.0
5150,0.127505,NWR Film Productions,5.8,2003,0.0,0.0,0.0
6825,0.267119,Burnside Entertainment,6.2,2006,0.0,0.0,0.0
6923,0.155835,Burnside Entertainment,6.8,2006,0.0,0.0,0.0
1714,0.300313,Initiate Productions,4.5,2009,4573801.95356229,0.0,-4573801.95356229
4248,0.503888,New Zealand On Air,7.3,1994,0.0,3238101.90713431,3238101.90713431
8949,0.145471,Almena Films,5.5,1982,0.0,2707833.43452765,2707833.43452765
3061,0.480116,Warner Bros. Entertainment,6.3,2008,3544753.21833208,5298016.51814488,1753263.2998128003
7645,0.3122,Warner Bros. Entertainment,6.4,2007,0.0,0.0,0.0
9143,0.236631,Warner Bros. Entertainment,5.4,1998,0.0,0.0,0.0
4147,0.144924,Quixote Films,7.0,2002,0.0,0.0,0.0
6483,0.172749,Deco Filmworks,5.0,2005,80392.5568551235,0.0,-80392.5568551235
88,1.959765,Freedom Media,5.6,2015,0.0,1839999.19040035,1839999.19040035
747,1.197444,Freedom Media,5.3,2014,0.0,0.0,0.0
965,0.366176,Star Entertainment,5.3,2014,2302727.62692864,0.0,-2302727.62692864
979,0.346944,Star Entertainment,3.9,2014,0.0,0.0,0.0
1004,0.318941,Star Entertainment,4.8,2014,460545.525385729,13816365.7615718,13355820.236186072
1312,0.011229,Star Entertainment,5.5,2014,0.0,0.0,0.0
1785,0.212295,Star Entertainment,5.2,2009,0.0,0.0,0.0
1970,1.344701,Star Entertainment,6.1,2010,7000000.0,7644937.0,644937.0
4597,0.425039,Star Entertainment,4.5,2012,5698465.68811347,0.0,-5698465.68811347
5638,0.555474,Star Entertainment,6.4,2013,3744133.41096169,0.0,-3744133.41096169
6815,0.27504,Star Entertainment,7.0,2006,0.0,0.0,0.0
9111,0.276601,Star Entertainment,6.1,1998,0.0,0.0,0.0
10496,0.759795,Star Entertainment,6.7,1986,0.0,36932560.1173749,36932560.1173749
727,1.542392,Crescendo Productions,7.1,2014,11974183.6600289,50510085.4864604,38535901.826431505
2973,0.798582,Crescendo Productions,6.2,2008,22281305.9438016,23831711.1192224,1550405.1754207984
3511,0.802769,Crescendo Productions,6.6,2011,5816388.25554883,18961691.3281528,13145303.07260397
800,0.81219,La Panda,5.1,2014,0.0,0.0,0.0
1084,0.228495,La Panda,6.2,2014,0.0,0.0,0.0
9645,0.385445,Near Dark Joint Venture,6.6,1987,9595402.19032326,0.0,-9595402.19032326
966,0.363927,Ostar Productions,4.9,2014,0.0,0.0,0.0
1037,0.289102,Park Films,5.7,2014,0.0,0.0,0.0
1612,0.426205,Park Films,4.1,2009,50820021.7062476,12973539.4376581,-37846482.2685895
1747,0.252355,Park Films,5.5,2009,0.0,0.0,0.0
2220,0.283241,Park Films,4.9,2010,20000000.0,4634062.0,-15365938.0
2675,0.976997,Park Films,5.6,2001,36944643.5008153,21961127.5850013,-14983515.915814001
2750,0.427146,Park Films,6.6,2001,18472321.7504076,0.0,-18472321.7504076
2973,0.798582,Park Films,6.2,2008,22281305.9438016,23831711.1192224,1550405.1754207984
3317,0.093841,Park Films,3.5,2008,22281305.9438016,0.0,-22281305.9438016
5062,0.476487,Park Films,5.3,2003,23707052.8956505,157267138.658285,133560085.76263449
6435,0.270403,Park Films,5.8,2005,11483320.8334073,12938964.2959906,1455643.4625832997
7452,1.052831,Park Films,5.9,2007,21033371.6526309,88494579.5423748,67461207.88974391
3,11.173104,Truenorth Productions,7.5,2015,183999919.040035,1902723129.80182,1718723210.761785
4735,0.234982,Lietuvos Respublikos kulturos ministerija,5.6,2012,0.0,0.0,0.0
3463,1.055533,2S Films,6.0,2011,33928931.4907015,58068797.2096846,24139865.718983106
2891,2.017536,Hypnotic,5.9,2008,86086863.8737792,225072774.796359,138985910.92257982
3914,3.628943,Hypnotic,7.1,2002,72735683.6172328,259465426.668732,186729743.0514992
6968,3.196643,Hypnotic,7.1,2004,86583404.9859111,333057748.360456,246474343.3745449
6364,0.423386,The Film Works,6.0,2005,0.0,102808.681458227,102808.681458227
999,0.460808,RCR Pictures,5.9,2014,0.0,12682.5026780722,12682.5026780722
96,1.82313,Apollo Media,6.9,2015,10975595.1707381,16872792.5759712,5897197.405233102
4116,0.230486,Keystone Pictures,4.4,2002,0.0,0.0,0.0
194,0.747541,Panacea Entertainment,5.6,2015,10119995.5472019,0.0,-10119995.5472019
608,0.0345339999999999,Small Package Films,7.4,2015,0.0,0.0,0.0
7535,0.544916,Little Sam Films,6.6,2007,12620022.9915785,0.0,-12620022.9915785
2643,2.449323,Imhotep Productions,5.8,2001,120685835.435996,533250701.301695,412564865.865699
2836,0.191566,ApolloMedia Distribution,5.1,2001,49259524.6677537,33316451.6837336,-15943072.984020095
4052,0.426888,ApolloMedia Distribution,5.5,2002,14547136.7234465,0.0,-14547136.7234465
4086,0.303609,ApolloMedia Distribution,5.3,2002,0.0,0.0,0.0
4115,0.231392,ApolloMedia Distribution,3.3,2002,48490455.7448218,22914183.0461364,-25576272.6986854
6406,0.326577,Sony Pictures International,6.7,2005,1674844.93448174,12391765.6583765,10716920.72389476
6791,0.308248,AnimagicNet A/S,4.9,2006,0.0,0.0,0.0
6803,0.292225,Divine Light Pictures,6.6,2006,973502.242462415,0.0,-973502.242462415
2606,0.129744,Joseph M. Singer Entertainment,3.5,1999,91633699.2616025,0.0,-91633699.2616025
9012,0.962802,Joseph M. Singer Entertainment,5.3,1998,94976378.3045592,393893266.348678,298916888.04411876
4472,0.828573,Galavis Film,4.8,2012,18994885.6270449,16016091.5173589,-2978794.109686002
10683,0.429246,The Mirisch Production Company,6.7,1970,56163683.4390146,8424552.5158522,-47739130.9231624
10834,0.310688,The Mirisch Production Company,5.1,1966,0.0,0.0,0.0
9111,0.276601,Flea Market,6.1,1998,0.0,0.0,0.0
2200,0.319013,Paradox Produksjon,6.3,2010,0.0,0.0,0.0
10620,0.359048,Sagittarius Productions,6.3,1973,0.0,0.0,0.0
4875,0.174184999999999,Working Title Television Production,6.1,2012,0.0,0.0,0.0
195,0.738404,On The Corner Films,7.5,2015,0.0,7740089.0743608,7740089.0743608
334,0.357654,On The Corner Films,6.5,2015,0.0,0.0,0.0
488,0.253949,Birchwood Pictures,6.9,2015,3127998.6236806,0.0,-3127998.6236806
6025,0.31727,Birchwood Pictures,6.1,2013,0.0,0.0,0.0
3425,1.407986,New Legacy,5.5,2011,72704853.1943604,128226625.874397,55521772.68003659
3915,3.326646,New Legacy,6.3,2002,40004625.989478,124185363.980271,84180737.99079299
10033,0.411888,Mack-Taylor Productions,5.4,1990,0.0,0.0,0.0
6267,0.852969,Room 9 Entertainment,7.1,2005,7257661.38275421,27683521.9711183,20425860.58836409
8968,0.003659,Mosfilm,6.0,1982,0.0,0.0,0.0
10132,0.158293,Mosfilm,5.8,1961,0.0,0.0,0.0
10583,0.063527,Mosfilm,7.4,1986,0.0,0.0,0.0
10684,0.09215,Mosfilm,6.2,1970,140409208.597536,0.0,-140409208.597536
10863,0.0651409999999999,Mosfilm,6.5,1966,0.0,0.0,0.0
9843,0.125881,Portrait Films,7.2,1975,0.0,0.0,0.0
5298,0.676667,Pull Down Your Pants Pictures,5.0,1997,54338412.8428838,119327211.658306,64988798.8154222
7558,0.490256,Bauer Martinez Studios,5.3,2007,25240045.9831571,10071298.923228,-15168747.059929099
7731,0.174946,Bauer Martinez Studios,5.8,2007,0.0,0.0,0.0
197,0.719407,Altitude Film Entertainment,4.9,2015,0.0,0.0,0.0
285,0.438409,Altitude Film Entertainment,5.5,2015,0.0,0.0,0.0
555,0.101155,Altitude Film Entertainment,5.3,2015,0.0,0.0,0.0
795,0.86636,Altitude Film Entertainment,6.1,2014,0.0,0.0,0.0
801,0.805839,Altitude Film Entertainment,5.2,2014,7829273.9315574,6908182.88078594,-921091.0507714599
930,0.430488,Altitude Film Entertainment,4.1,2014,0.0,0.0,0.0
4744,0.221973,Foggy Bottom Pictures,5.7,2012,0.0,0.0,0.0
5716,0.3795,iQ Films,4.7,2013,0.0,0.0,0.0
1790,0.209043,Carbunkle Cartoons,6.9,2009,0.0,0.0,0.0
2052,0.733947,Krasnoff Foster Productions,5.7,2010,0.0,36699403.0,36699403.0
4569,0.474818,Krasnoff Foster Productions,6.0,2012,0.0,3178096.04763917,3178096.04763917
6381,0.430394,Lucky Punch,5.5,2005,0.0,0.0,0.0
7921,0.518436,Pro-ject Filmproduktion,7.4,1984,3666950.87695877,4580082.44197513,913131.5650163596
8943,0.223947,Pro-ject Filmproduktion,7.2,1982,0.0,0.0,0.0
9663,0.316643,Pro-ject Filmproduktion,6.9,1987,0.0,6884323.01271064,6884323.01271064
1348,0.400457,Enigma Productions,5.9,1977,3238002.92931331,0.0,-3238002.92931331
7912,0.603541,Enigma Productions,7.2,1984,30226205.3643957,72837369.5812705,42611164.2168748
8044,0.206705,Enigma Productions,7.3,1983,0.0,0.0,0.0
8387,0.6599,Enigma Productions,6.6,1981,13190049.4267124,141428276.108503,128238226.68179062
10078,0.747549,Enigma Productions,6.0,1990,38384666.4272353,0.0,-38384666.4272353
10507,0.546365,Enigma Productions,6.8,1986,48740457.0661229,34253645.3385721,-14486811.727550797
3637,0.414037,Local Films,5.7,2011,0.0,0.0,0.0
9126,0.23042,Taurus 7 Film Corporation,2.9,1998,0.0,0.0,0.0
10496,0.759795,New Star Entertainment,6.7,1986,0.0,36932560.1173749,36932560.1173749
7350,0.26295,Alligator Inc,5.1,1980,3969055.12938193,0.0,-3969055.12938193
4013,0.573735999999999,Tripod Entertainment,5.9,2002,72735683.6172328,52202378.3113829,-20533305.305849902
8179,0.376857,Imperial Entertainment,5.4,1995,50083840.3487438,92082962.5936675,41999122.24492371
8355,0.155454,Imperial Entertainment,5.0,1992,0.0,0.0,0.0
1529,0.606857,Class 5 Films,5.6,2009,9147603.90712458,1001273.34646387,-8146330.560660711
4496,0.701851,Class 5 Films,5.6,2012,0.0,1012314.38435201,1012314.38435201
6446,0.252383,Class 5 Films,5.8,2005,8932506.31723595,952285.565974207,-7980220.751261744
6665,0.703833,Class 5 Films,6.9,2006,20984381.6708565,0.0,-20984381.6708565
387,0.290424,Fella Films,5.8,2015,0.0,0.0,0.0
1339,0.622492,Associated General Films,6.1,1977,0.0,0.0,0.0
10186,0.409794,Associated General Films,5.7,1976,0.0,0.0,0.0
10194,0.325953,Associated General Films,6.2,1976,0.0,0.0,0.0
10772,0.480176,Associated General Films,5.9,1978,16713503.4745702,0.0,-16713503.4745702
4750,0.153962,Cofimage,5.9,2012,0.0,0.0,0.0
6543,0.063725,Cofimage,5.4,2005,0.0,0.0,0.0
8641,0.087853,Cofimage,6.1,1996,0.0,0.0,0.0
5219,0.059976,Lucasfilms,7.2,2003,0.0,0.0,0.0
2213,0.287095,Sixth Sense Productions,5.5,2010,0.0,0.0,0.0
3268,0.156827,Gold Label Entertainment,6.2,2008,522383.192279162,0.0,-522383.192279162
284,0.439597999999999,South Beach Productions,5.4,2015,0.0,0.0,0.0
3029,0.579469999999999,Evamere Entertainment,6.5,2008,35447532.1833208,76187576.3894318,40740044.20611101
235,0.553238,Mayhem Pictures,7.4,2015,0.0,42053235.7765762,42053235.7765762
2045,0.756229,Mayhem Pictures,5.2,2010,48000000.0,112462508.0,64462508.0
2387,0.06324,Mayhem Pictures,6.6,2010,35000000.0,60251371.0,25251371.0
7469,0.911592,Mayhem Pictures,6.0,2007,23136708.817894,155521321.055593,132384612.23769902
129,1.291013,Nickelodeon Animation Studios,5.7,2015,68079970.0448131,286666383.306791,218586413.2619779
4878,0.0851789999999999,Nickelodeon Animation Studios,5.4,2012,0.0,0.0,0.0
464,0.299226,Versatile Film,5.0,2015,0.0,0.0,0.0
1027,0.29562,Last Stop,4.1,2014,0.0,0.0,0.0
32,3.877764,Brownstone Productions,6.8,2015,26679988.2608051,264505582.097543,237825593.8367379
4380,2.623143,Brownstone Productions,7.2,2012,16145652.7829881,109553407.445045,93407754.6620569
125,1.329702,The New Zealand Film Commission,6.6,2015,0.0,210766.387262789,210766.387262789
272,0.454151,The New Zealand Film Commission,6.5,2015,0.0,0.0,0.0
2271,0.219619,Brillhart / Gonzales Productions,5.2,2010,2000000.0,0.0,-2000000.0
2323,0.526537,Audley Films LLP,6.7,2010,7200000.0,0.0,-7200000.0
5149,0.242306,Fechner Audiovisuel,5.1,2003,0.0,0.0,0.0
2555,0.272771,Craven-Maddalena Films,6.7,1999,35344426.8580467,19451732.0143665,-15892694.843680203
6303,0.661616,Craven-Maddalena Films,5.0,2005,39079715.1379072,21543978.1341177,-17535737.0037895
6356,0.441927,Craven-Maddalena Films,6.1,2005,29030645.5310168,64639862.0017099,35609216.4706931
6601,1.20839,Craven-Maddalena Films,6.0,2006,16225037.3743735,75309823.037844,59084785.66347051
7458,1.017441,Craven-Maddalena Films,5.1,2007,15775028.7394731,0.0,-15775028.7394731
8736,0.542611,Craven-Maddalena Films,5.6,2000,50651684.5737255,204929467.529231,154277782.95550552
5695,0.417739,DeepStudios,4.3,2013,0.0,0.0,0.0
9006,1.011829,Truth and Soul Pictures Inc,6.9,1998,80261.7281446979,4308920.4356125,4228658.707467802
746,1.211609,Bluegrass Films,5.9,2014,0.0,0.0,0.0
755,1.077877,Bluegrass Films,6.6,2014,18421821.0154291,31388867.1409057,12967046.125476602
845,0.632047999999999,Bluegrass Films,6.5,2014,4605455.25385729,2257452.31741902,-2348002.9364382704
4405,1.630455,Bluegrass Films,5.5,2012,198496554.802619,287796721.48274,89300166.68012097
4453,1.01404,Bluegrass Films,6.2,2012,80728263.9149409,197619185.784227,116890921.86928612
