,popularity,genres,vote_average,release_year,budget_adj,revenue_adj,net_profit
3714,0.286905,Drama,7.5,2011,6752415.73992213,0.0,-6752415.73992213
3717,0.283696,Drama,6.1,2011,7755184.34073177,5462391.23353962,-2292793.1071921494
3720,0.28038,Drama,5.9,2011,0.0,927946.582290261,927946.582290261
3721,0.280206,Drama,6.6,2011,0.0,5406066.29907092,5406066.29907092
3723,0.279592,Drama,6.3,2011,0.0,0.0,0.0
3724,0.276399,Drama,5.5,2011,969398.042591472,0.0,-969398.042591472
3731,0.317931,Drama,5.8,2011,0.0,0.0,0.0
3732,0.264294,Drama,6.4,2011,0.0,1363190.79304515,1363190.79304515
3733,0.263908,Drama,4.4,2011,129904.18469747,1291462.12367967,1161557.9389822
3734,0.263732,Drama,5.9,2011,0.0,0.0,0.0
3738,0.260875,Drama,5.0,2011,484699.021295736,0.0,-484699.021295736
3739,0.260544,Drama,6.8,2011,0.0,0.0,0.0
3740,0.259273,Drama,7.0,2011,0.0,3644531.43176213,3644531.43176213
3742,0.257025,Drama,6.6,2011,8703294.40230794,0.0,-8703294.40230794
3743,0.256421,Drama,4.8,2011,969398.042591472,0.0,-969398.042591472
3744,0.254363,Drama,6.5,2011,0.0,0.0,0.0
3748,0.249191,Drama,6.2,2011,0.0,0.0,0.0
3752,0.244803,Drama,4.8,2011,5816388.25554883,5046.6862097312,-5811341.569339099
3753,0.244752,Drama,4.9,2011,7755184.34073177,0.0,-7755184.34073177
3755,0.243777,Drama,7.4,2011,7755.18434073177,455565.701921734,447810.51758100226
3756,0.239333,Drama,4.3,2011,0.0,0.0,0.0
3757,0.237352,Drama,6.6,2011,0.0,0.0,0.0
3760,0.191228,Drama,6.0,2011,24234951.0647868,0.0,-24234951.0647868
3764,0.229734,Drama,5.4,2011,0.0,0.0,0.0
3765,0.228643,Drama,6.5,2011,2.90819412777441,0.0,-2.90819412777441
3769,0.21606,Drama,5.6,2011,0.0,0.0,0.0
3770,0.214172,Drama,5.6,2011,24234951.0647868,0.0,-24234951.0647868
3771,0.212229,Drama,5.5,2011,14540970.638872,0.0,-14540970.638872
3776,0.207216,Drama,5.8,2011,0.0,0.0,0.0
3780,0.202351,Drama,7.1,2011,0.0,0.0,0.0
3783,0.196225,Drama,5.6,2011,4071471.77888418,0.0,-4071471.77888418
3785,0.195283,Drama,6.7,2011,16479.766724055,98137.9802397903,81658.21351573529
3786,0.193681,Drama,5.9,2011,9693980.42591472,4282393.40499123,-5411587.02092349
3790,0.070508,Drama,7.2,2011,0.0,0.0,0.0
3791,0.187971,Drama,5.5,2011,0.0,1092051.12993035,1092051.12993035
3793,0.103268,Drama,6.3,2011,0.0,0.0,0.0
3795,0.028666,Drama,6.6,2011,0.0,0.0,0.0
3797,0.144722,Drama,7.3,2011,0.0,0.0,0.0
3798,0.181427,Drama,7.3,2011,43818.7303212197,218949.211297752,175130.48097653227
3805,0.208023,Drama,6.7,2011,0.0,0.0,0.0
3806,0.17304,Drama,5.9,2011,0.0,766232.570223194,766232.570223194
3808,0.172285,Drama,6.7,2011,0.0,0.0,0.0
3809,0.171586,Drama,5.5,2011,0.0,0.0,0.0
3811,0.169338,Drama,4.0,2011,0.0,0.0,0.0
3813,0.168143,Drama,4.0,2011,1454097.0638872,0.0,-1454097.0638872
3816,0.123049,Drama,6.8,2011,0.0,0.0,0.0
3820,0.160529,Drama,5.1,2011,0.0,355165.146650535,355165.146650535
3831,0.135523,Drama,4.1,2011,94.0316101313728,0.0,-94.0316101313728
3850,0.240847,Drama,5.2,2011,0.0,0.0,0.0
3853,0.098896,Drama,5.9,2011,19.3879608518294,14.540970638872,-4.846990212957401
3854,0.098806,Drama,7.6,2011,0.0,0.0,0.0
3858,0.147975,Drama,5.8,2011,2423495.10647868,0.0,-2423495.10647868
3870,0.158480999999999,Drama,5.3,2011,0.0,0.0,0.0
3871,0.073751,Drama,6.9,2011,678578.62981403,0.0,-678578.62981403
3874,0.072393,Drama,4.1,2011,0.0,0.0,0.0
3879,0.062682,Drama,6.0,2011,2813832.92230856,0.0,-2813832.92230856
3882,0.047706,Drama,6.7,2011,0.0,5191947.59821941,5191947.59821941
3883,0.046695,Drama,7.2,2011,0.0,0.0,0.0
3886,0.044221,Drama,6.6,2011,19387960.8518294,0.0,-19387960.8518294
3890,0.030986,Drama,4.9,2011,242349.510647868,0.0,-242349.510647868
3892,0.028207,Drama,6.4,2011,0.0,0.0,0.0
3896,0.025124,Drama,6.9,2011,0.0,0.0,0.0
3899,0.018633,Drama,7.4,2011,0.0,0.0,0.0
3900,0.017849,Drama,6.4,2011,0.0,0.0,0.0
3901,0.017036,Drama,6.2,2011,0.0,0.0,0.0
3902,0.013745,Drama,8.1,2011,0.0,0.0,0.0
3903,0.060639,Drama,7.2,2011,0.0,0.0,0.0
3905,0.011771,Drama,7.3,2011,0.0,0.0,0.0
3908,0.004748,Drama,6.4,2011,0.0,0.0,0.0
3909,0.003311,Drama,5.9,2011,0.0,0.0,0.0
3914,3.628943,Drama,7.1,2002,72735683.6172328,259465426.668732,186729743.0514992
3918,2.973115,Drama,7.6,2002,63037592.4682684,426854586.57886,363816994.1105916
3920,2.364204,Drama,7.9,2002,42429148.7767191,145559349.52963,103130200.75291091
3928,1.809883,Drama,5.7,2002,66674376.64913,187787403.53733,121113026.8882
3930,1.75153,Drama,6.9,2002,121226139.362054,234902925.744383,113676786.382329
3931,1.694723,Drama,6.4,2002,58188546.8937862,238085004.011372,179896457.1175858
3934,1.558805,Drama,6.7,2002,49702717.1384424,260636199.628417,210933482.4899746
3936,1.496493,Drama,6.0,2002,4243107.6272335,92833330.0602275,88590222.432994
3939,1.381699,Drama,6.3,2002,87282820.3406793,494903188.805105,407620368.4644257
3942,1.297822,Drama,7.3,2002,13334875.329826,49977984.1208304,36643108.791004404
3943,1.271588,Drama,6.1,2002,6061306.96810273,447014168.668716,440952861.70061326
3944,1.263507,Drama,6.4,2002,32731057.6277547,156381719.77705,123650662.14929529
3946,1.216798,Drama,5.5,2002,103042218.457746,95019997.4639491,-8022220.9937969
3947,1.20464,Drama,6.5,2002,15759398.1170671,118604185.259725,102844787.1426579
3950,1.182695,Drama,5.8,2002,9698091.14896437,20434028.3712807,10735937.22231633
3951,1.17681,Drama,6.7,2002,30306534.8405136,131949890.932842,101643356.0923284
3952,1.165599,Drama,7.1,2002,96980911.4896437,219421103.967658,122440192.47801432
3961,1.038507,Drama,6.7,2002,0.0,11279618.2734342,11279618.2734342
3965,1.005627,Drama,6.9,2002,18183920.9043082,15833155.7370391,-2350765.1672690995
3966,0.9858,Drama,5.4,2002,1575939.81170671,542779.128641057,-1033160.683065653
3968,0.958182,Drama,5.7,2002,82.4337747661972,233.966448968765,151.53267420256782
3973,0.91537,Drama,7.3,2002,14547136.7234465,68248466.5499501,53701329.82650359
3974,0.90146,Drama,6.1,2002,60613069.6810273,68752370.8802205,8139301.199193202
3975,0.898884,Drama,7.2,2002,23032966.4787903,39763595.6933686,16730629.214578297
3977,0.880807,Drama,6.2,2002,14547136.7234465,91867158.9417733,77320022.21832679
3978,0.8757,Drama,6.7,2002,18183920.9043082,11198228.2557279,-6985692.6485803
3980,0.872571999999999,Drama,6.3,2002,24245227.8724109,15030378.0582627,-9214849.8141482
3983,0.784565,Drama,5.9,2002,139410060.266362,94105748.7132451,-45304311.55311692
3984,0.782771,Drama,7.1,2002,43641410.1703396,123947387.370612,80305977.2002724
3988,0.76758,Drama,6.4,2002,60613069.6810273,144426136.064703,83813066.3836757
3990,0.74198,Drama,6.9,2002,30306534.8405136,20608443.6915493,-9698091.148964297
3991,0.72233,Drama,6.0,2002,121226139.362054,42633979.7353536,-78592159.6267004
3995,0.698611,Drama,5.2,2002,42429148.7767191,55132569.2692221,12703420.492503002
3998,0.682409,Drama,6.3,2002,46065932.9575807,62796579.1438185,16730646.186237797
3999,0.68142,Drama,6.5,2002,24245227.8724109,40643287.7207861,16398059.848375201
4001,0.650275,Drama,6.3,2002,0.0,0.0,0.0
4002,0.646373,Drama,5.6,2002,48490455.7448218,20454087.6605609,-28036368.084260903
4005,0.609595,Drama,6.7,2002,8485829.75534383,0.0,-8485829.75534383
4006,0.608347,Drama,6.5,2002,54551762.7129246,371893588.664677,317341825.9517524
4010,0.581487,Drama,5.7,2002,48490455.7448218,27195769.0622648,-21294686.682557
4015,0.570361,Drama,5.3,2002,0.0,23731256.9235278,23731256.9235278
4016,0.569956999999999,Drama,6.0,2002,50914978.5320629,77320225.8782409,26405247.346177995
4017,0.560535999999999,Drama,6.6,2002,25457489.2660314,12136009.4246049,-13321479.8414265
4018,0.558747,Drama,5.7,2002,84858297.5534383,39140336.9553279,-45717960.59811041
4019,0.557277,Drama,6.7,2002,36367841.8086164,128299146.349771,91931304.5411546
4021,0.545906999999999,Drama,5.7,2002,60613069.6810273,31760662.9906052,-28852406.6904221
4022,0.54375,Drama,5.8,2002,56976285.5001657,36371185.22554,-20605100.274625704
4023,0.535827,Drama,5.3,2002,12122613.9362054,0.0,-12122613.9362054
4024,0.534397,Drama,6.4,2002,42429148.7767191,36225576.872768,-6203571.903951101
4025,0.53098,Drama,5.6,2002,36367841.8086164,33548272.1274678,-2819569.6811486
4027,0.522401,Drama,7.0,2002,0.0,25405363.2383672,25405363.2383672
4029,0.5076,Drama,5.9,2002,38792364.5958575,66865355.0968196,28072990.5009621
4032,0.49789,Drama,6.4,2002,16365528.8138773,35189419.4795373,18823890.66566
4033,0.494021,Drama,6.0,2002,24245227.8724109,91643375.488511,67398147.6161001
4036,0.482312,Drama,6.4,2002,36367841.8086164,40021361.2580169,3653519.4494004995
4037,0.481286,Drama,6.1,2002,4849045.57448218,0.0,-4849045.57448218
4040,0.472916,Drama,5.6,2002,0.0,0.0,0.0
4044,0.445162,Drama,5.8,2002,36367841.8086164,8385053.25343076,-27982788.55518564
4046,0.444428,Drama,6.2,2002,19396182.2979287,0.0,-19396182.2979287
4047,0.441684,Drama,6.5,2002,2424522.78724109,0.0,-2424522.78724109
4050,0.427389,Drama,6.8,2002,21820705.0851698,820334.860540237,-21000370.224629562
4052,0.426888,Drama,5.5,2002,14547136.7234465,0.0,-14547136.7234465
4054,0.414805,Drama,7.1,2002,0.0,91398505.960568,91398505.960568
4055,0.400097,Drama,6.2,2002,7879699.05853355,15315403.7448694,7435704.68633585
4060,0.376186,Drama,5.8,2002,10910352.5425849,0.0,-10910352.5425849
4064,0.367352,Drama,5.3,2002,32731057.6277547,0.0,-32731057.6277547
4065,0.364807,Drama,6.6,2002,15153267.4202568,28327622.3699079,13174354.949651102
4066,0.362612,Drama,5.8,2002,0.0,0.0,0.0
4067,0.360948,Drama,6.6,2002,0.0,0.0,0.0
4069,0.359055,Drama,5.1,2002,0.0,0.0,0.0
4070,0.357389,Drama,6.5,2002,10910352.5425849,5791536.37887338,-5118816.16371152
4071,0.34718,Drama,5.6,2002,13334875.329826,0.0,-13334875.329826
4073,0.346915,Drama,6.7,2002,0.0,0.0,0.0
4075,0.34303,Drama,7.4,2002,0.0,0.0,0.0
4076,0.342912,Drama,5.9,2002,606130.696810273,182175.005449114,-423955.69136115897
4077,0.462287,Drama,5.1,2002,14547136.7234465,74118910.2351956,59571773.5117491
4079,0.325852,Drama,6.0,2002,36367841.8086164,0.0,-36367841.8086164
4080,0.246694,Drama,4.9,2002,30306534.8405136,12994662.6555361,-17311872.184977498
4081,0.316061,Drama,6.9,2002,13334875.329826,0.0,-13334875.329826
4084,0.306821,Drama,5.9,2002,0.0,0.0,0.0
4085,0.306506,Drama,6.0,2002,0.0,0.0,0.0
4086,0.303609,Drama,5.3,2002,0.0,0.0,0.0
4088,0.298152,Drama,5.4,2002,0.0,0.0,0.0
4090,0.293428,Drama,6.3,2002,0.0,937354.452866428,937354.452866428
4092,0.281325,Drama,6.2,2002,72735683.6172328,63428425.5415717,-9307258.0756611
4093,0.279762,Drama,7.2,2002,242452.278724109,0.0,-242452.278724109
4094,0.278771,Drama,6.3,2002,24245227.8724109,69812297.0825959,45567069.210185
4095,0.276574,Drama,6.8,2002,0.0,0.0,0.0
4096,0.27088,Drama,5.6,2002,36367841.8086164,0.0,-36367841.8086164
4097,0.269624,Drama,5.9,2002,4242914.87767191,0.0,-4242914.87767191
4098,0.268161,Drama,6.7,2002,0.0,0.0,0.0
4099,0.260167,Drama,6.1,2002,0.0,0.0,0.0
4101,0.257263,Drama,5.5,2002,0.0,0.0,0.0
4102,0.159585999999999,Drama,6.5,2002,0.0,0.0,0.0
4103,0.252905,Drama,7.3,2002,0.0,0.0,0.0
4106,0.247926,Drama,6.7,2002,0.0,0.0,0.0
4108,0.24455,Drama,7.1,2002,0.0,0.0,0.0
4111,0.239755,Drama,6.0,2002,0.0,0.0,0.0
4116,0.230486,Drama,4.4,2002,0.0,0.0,0.0
4117,0.229565,Drama,4.7,2002,0.0,0.0,0.0
4119,0.22758,Drama,5.9,2002,8485829.75534383,2499763.00289754,-5986066.75244629
4123,0.214587,Drama,6.6,2002,30306534.8405136,12260488.0612861,-18046046.7792275
4124,0.212966,Drama,5.7,2002,0.0,0.0,0.0
4125,0.206832,Drama,6.9,2002,0.0,0.0,0.0
4126,0.030121,Drama,4.4,2002,18911277.7404805,0.0,-18911277.7404805
4127,0.193929,Drama,6.0,2002,3636784.18086164,16132.7746263022,-3620651.4062353377
4128,0.192065,Drama,4.7,2002,2424522.78724109,3038467.72099464,613944.93375355
4131,0.185909,Drama,5.9,2002,66674376.64913,0.0,-66674376.64913
4135,0.177188,Drama,5.3,2002,0.0,0.0,0.0
4136,0.174183,Drama,5.6,2002,16971659.5106876,0.0,-16971659.5106876
4137,0.173889,Drama,5.1,2002,10304221.8457746,0.0,-10304221.8457746
4138,0.035895,Drama,7.5,2002,0.0,0.0,0.0
4139,0.166284,Drama,4.2,2002,0.0,0.0,0.0
4142,0.163437,Drama,5.5,2002,0.0,0.0,0.0
4144,0.150417,Drama,6.0,2002,0.0,0.0,0.0
4146,0.147215,Drama,6.6,2002,0.0,0.0,0.0
4148,0.143573,Drama,7.0,2002,0.0,0.0,0.0
4150,0.211695,Drama,5.8,2002,24245227.8724109,0.0,-24245227.8724109
4151,0.137005,Drama,6.2,2002,13334875.329826,0.0,-13334875.329826
4153,0.13582,Drama,5.6,2002,0.0,0.0,0.0
4154,0.134028,Drama,6.2,2002,0.0,0.0,0.0
4155,0.128012,Drama,6.5,2002,0.0,0.0,0.0
4156,0.117779,Drama,7.1,2002,0.0,1528371.88688243,1528371.88688243
4157,0.111966,Drama,6.5,2002,4849045.57448218,177477.492548835,-4671568.081933346
4158,0.111667,Drama,6.8,2002,0.0,0.0,0.0
4161,0.104804,Drama,4.1,2002,0.0,0.0,0.0
4166,0.084451,Drama,5.8,2002,0.0,0.0,0.0
4167,0.079351,Drama,5.3,2002,0.0,0.0,0.0
4169,0.0769,Drama,7.0,2002,0.0,0.0,0.0
4173,0.011798,Drama,5.7,2002,0.0,0.0,0.0
4178,7.192039,Drama,8.4,1994,36777789.039954,41693462.7185759,4915673.678621903
4179,6.715966,Drama,8.1,1994,80911135.8878989,997333314.601179,916422178.7132801
4180,4.78268799999999,Drama,7.7,1994,66200020.2719173,1159591590.00826,1093391569.7363427
4188,1.455878,Drama,6.3,1994,0.0,0.0,0.0
4190,1.353693,Drama,6.1,1994,91208916.819086,317594916.485732,226385999.666646
4191,1.309466,Drama,6.8,1994,50017793.0943375,73971558.411735,23953765.317397498
4194,1.259399,Drama,6.3,1994,32364454.3551595,279266046.259691,246901591.9045315
4195,1.253496,Drama,7.1,1994,44133346.8479448,236317718.023514,192184371.1755692
4196,1.23859,Drama,5.6,1994,0.0,44362843.1937773,44362843.1937773
4197,1.23287099999999,Drama,6.5,1994,8826669.36958897,374693338.703871,365866669.33428204
4198,1.180484,Drama,6.7,1994,41191123.7247485,0.0,-41191123.7247485
4199,1.040901,Drama,5.9,1994,0.0,67098001.4802324,67098001.4802324
4200,1.022699,Drama,6.2,1994,66200020.2719173,173025096.721907,106825076.44998969
4204,0.951117,Drama,6.4,1994,0.0,68060070.192617,68060070.192617
4207,0.936924,Drama,6.5,1994,0.0,0.0,0.0
4209,0.86712,Drama,5.8,1994,80911135.8878989,314840071.784359,233928935.89646006
4213,0.834029,Drama,6.6,1994,7355557.80799081,4485617.75137361,-2869940.0566171994
4219,0.736742,Drama,5.6,1994,58844462.4639265,29019220.2196634,-29825242.2442631
4220,0.729837,Drama,7.1,1994,26480008.1087669,8661106.06111203,-17818902.047654867
4222,0.684636,Drama,6.3,1994,92680028.3806842,36854286.8411571,-55825741.539527096
4223,0.673464,Drama,6.1,1994,0.0,0.0,0.0
4224,0.665544999999999,Drama,6.8,1994,0.0,0.0,0.0
4225,0.64184,Drama,6.9,1994,0.0,0.0,0.0
4226,0.637496,Drama,6.5,1994,0.0,0.0,0.0
4229,0.614943999999999,Drama,6.5,1994,4413334.68479448,22242675.7400904,17829341.05529592
4232,0.595882,Drama,6.7,1994,0.0,0.0,0.0
4233,0.590765,Drama,6.3,1994,41191123.7247485,16731688.8169482,-24459434.907800302
4238,0.57917,Drama,6.6,1994,0.0,0.0,0.0
4240,0.564501,Drama,5.8,1994,66200020.2719173,164773757.017386,98573736.74546869
4244,0.536193,Drama,6.0,1994,22066673.4239724,16624521.2819089,-5442152.142063502
4246,0.525319,Drama,7.0,1994,44133346.8479448,0.0,-44133346.8479448
4247,0.509774,Drama,6.5,1994,16917782.9583788,29539699.4901568,12621916.531778
4248,0.503888,Drama,7.3,1994,0.0,3238101.90713431,3238101.90713431
4249,0.495434,Drama,6.0,1994,0.0,0.0,0.0
4252,0.469793,Drama,5.6,1994,29422231.2319632,0.0,-29422231.2319632
4253,0.468802,Drama,6.8,1994,26480008.1087669,0.0,-26480008.1087669
4254,0.459602,Drama,5.9,1994,0.0,73903982.902153,73903982.902153
4255,0.45309,Drama,5.3,1994,0.0,0.0,0.0
4256,0.441243,Drama,5.9,1994,0.0,0.0,0.0
4258,0.433125,Drama,5.3,1994,0.0,0.0,0.0
4259,0.432776,Drama,6.5,1994,0.0,0.0,0.0
4260,0.432319,Drama,6.3,1994,0.0,0.0,0.0
4262,0.421125,Drama,6.2,1994,0.0,0.0,0.0
4264,0.420487,Drama,5.2,1994,22066673.4239724,0.0,-22066673.4239724
4265,0.42028,Drama,5.8,1994,0.0,24521299.5623001,24521299.5623001
4266,0.419986,Drama,5.8,1994,36777789.039954,0.0,-36777789.039954
4268,0.414753,Drama,6.2,1994,29422231.2319632,0.0,-29422231.2319632
4270,0.409529,Drama,6.0,1994,0.0,156943796.624122,156943796.624122
4275,0.391182,Drama,6.4,1994,0.0,0.0,0.0
4278,0.387503,Drama,5.9,1994,8826669.36958897,0.0,-8826669.36958897
4279,0.383679,Drama,7.5,1994,0.0,0.0,0.0
4283,0.181617,Drama,6.5,1994,0.0,0.0,0.0
4284,0.352785,Drama,7.3,1994,0.0,1123704.15299207,1123704.15299207
4289,0.339602,Drama,5.2,1994,58844462.4639265,0.0,-58844462.4639265
4294,0.240785,Drama,7.2,1994,0.0,0.0,0.0
4297,0.171867,Drama,5.7,1994,0.0,0.0,0.0
4298,0.304056,Drama,4.7,1994,1471111.56159816,0.0,-1471111.56159816
4299,0.302754,Drama,5.0,1994,0.0,0.0,0.0
4300,0.291348,Drama,4.3,1994,0.0,0.0,0.0
4302,0.404295,Drama,6.7,1994,0.0,0.0,0.0
4303,0.282609,Drama,6.2,1994,36777789.039954,32658676.6674792,-4119112.372474801
4304,0.278598,Drama,4.7,1994,0.0,22420380.1322852,22420380.1322852
4308,0.271158,Drama,4.5,1994,588444.624639265,0.0,-588444.624639265
4310,0.26945,Drama,4.5,1994,294222.312319632,0.0,-294222.312319632
4311,0.266651,Drama,5.8,1994,0.0,0.0,0.0
4314,0.246531,Drama,5.3,1994,0.0,0.0,0.0
4316,0.417317,Drama,5.6,1994,0.0,0.0,0.0
4318,0.416428,Drama,4.6,1994,66200020.2719173,31416901.1005532,-34783119.1713641
4319,0.226718,Drama,5.9,1994,0.0,0.0,0.0
4321,0.220556,Drama,5.8,1994,0.0,0.0,0.0
4323,0.217196,Drama,6.3,1994,0.0,0.0,0.0
4325,0.265548,Drama,5.9,1994,0.0,0.0,0.0
4327,0.128911,Drama,6.0,1994,0.0,0.0,0.0
4328,0.18885,Drama,5.5,1994,0.0,0.0,0.0
4330,0.169788,Drama,4.8,1994,0.0,0.0,0.0
4331,0.165751,Drama,6.4,1994,0.0,0.0,0.0
4332,0.164909,Drama,7.0,1994,0.0,0.0,0.0
4334,0.148301,Drama,5.4,1994,0.0,0.0,0.0
4338,0.13863,Drama,5.6,1994,0.0,0.0,0.0
4339,0.136681,Drama,6.2,1994,0.0,0.0,0.0
4350,0.341149,Drama,7.1,1994,0.0,0.0,0.0
4354,0.08717,Drama,5.0,1994,47.0755699711412,0.0,-47.0755699711412
4357,0.067989,Drama,6.2,1994,0.0,73587882.2186892,73587882.2186892
4363,6.591277,Drama,7.5,2012,237436070.338061,1026712780.23392,789276709.895859
4364,5.944518,Drama,7.7,2012,94974428.1352245,403991051.509381,309016623.3741565
4369,3.931139,Drama,6.9,2012,19944629.9083971,195399167.074265,175454537.1658679
4372,3.335603,Drama,5.7,2012,161456527.829881,376668581.9843,215212054.154419
4374,3.14008,Drama,7.1,2012,113969313.762269,578409999.857538,464440686.09526896
4377,2.944554,Drama,6.2,2012,56984656.8811347,207367731.488296,150383074.6071613
4378,2.892625,Drama,6.8,2012,39889259.8167943,171214317.395041,131325057.57824668
4384,2.478372,Drama,6.5,2012,96873916.697929,123925357.697439,27051440.999510005
4386,2.406976,Drama,6.0,2012,42738492.660851,357238054.353865,314499561.693014
4388,2.046884,Drama,7.6,2012,12346675.6575791,31721458.997165,19374783.3395859
4389,2.003232,Drama,7.0,2012,42263620.5201749,220648511.988147,178384891.4679721
4391,1.974672,Drama,6.1,2012,6648209.96946572,158817730.775988,152169520.80652228
4394,1.821562,Drama,6.9,2012,28492328.4405673,186258691.347354,157766362.90678668
4399,1.690572,Drama,6.1,2012,56984656.8811347,7699078.27317494,-49285578.607959755
4402,1.661091,Drama,7.6,2012,15195908.5016359,64832551.535499,49636643.0338631
4406,1.618259,Drama,5.8,2012,10447187.0948747,0.0,-10447187.0948747
4409,1.608797,Drama,7.0,2012,57934401.162487,419606302.503051,361671901.340564
4410,1.606999,Drama,5.4,2012,80728263.9149409,173820794.65104,93092530.7360991
4413,1.586368,Drama,6.1,2012,113969313.762269,787338009.241011,673368695.478742
4414,1.554441,Drama,6.5,2012,37989771.2540898,126145715.46611,88155944.2120202
4417,1.496861,Drama,6.6,2012,31341561.2846241,133411287.710783,102069726.4261589
4418,1.459325,Drama,6.5,2012,14246164.2202836,137712920.796075,123466756.57579139
4423,1.345091,Drama,7.1,2012,6648209.96946572,45707757.9861622,39059548.01669648
4424,1.327062,Drama,6.4,2012,0.0,65465066.0309711,65465066.0309711
4425,1.312488,Drama,6.6,2012,61733378.2878959,261458379.83123,199725001.54333413
4426,1.306241,Drama,5.7,2012,37989771.2540898,75694619.223774,37704847.9696842
4429,1.272721,Drama,6.8,2012,23743607.0338061,94363873.6270259,70620266.5932198
4431,1.252392,Drama,6.1,2012,23743607.0338061,59928864.1533267,36185257.1195206
4432,1.243778,Drama,7.2,2012,0.0,76996.7186335079,76996.7186335079
4435,1.178045,Drama,6.7,2012,24693351.3151583,50979024.8975463,26285673.582388
4436,1.172885,Drama,6.0,2012,0.0,17190550.9941448,17190550.9941448
4438,1.161624,Drama,5.9,2012,71230821.1014184,56432487.9026322,-14798333.198786207
4439,1.157127,Drama,5.1,2012,33241049.8473286,2000690.46409254,-31240359.383236058
4441,1.119628,Drama,7.0,2012,0.0,0.0,0.0
4444,1.106899,Drama,6.8,2012,30391817.0032718,26837930.8871086,-3553886.116163198
4450,1.049943,Drama,6.1,2012,16145652.7829881,121311536.068913,105165883.2859249
4454,0.998625,Drama,6.2,2012,42738492.660851,44637981.2235555,1899488.562704496
4455,0.99352,Drama,6.1,2012,33241049.8473286,0.0,-33241049.8473286
4456,0.988109,Drama,5.7,2012,3543021.04158455,5977843.41566033,2434822.37407578
4457,0.984256,Drama,7.1,2012,0.0,0.0,0.0
4458,0.974459,Drama,6.4,2012,29442072.7219196,153642388.037021,124200315.31510141
4461,0.953111,Drama,6.5,2012,37989771.2540898,23476933.0857666,-14512838.168323204
4462,0.948869,Drama,5.1,2012,8547698.53217021,7885974.65132513,-661723.8808450801
4465,0.903283,Drama,6.7,2012,9497442.81352245,3255768.984201,-6241673.829321451
4466,0.901943,Drama,6.6,2012,15195908.5016359,11809859.2953847,-3386049.2062512003
4468,0.885627,Drama,6.2,2012,0.0,22385986.5231286,22385986.5231286
4474,0.821987999999999,Drama,5.9,2012,11396931.3762269,33701729.0094642,22304797.633237295
4475,0.819110999999999,Drama,6.4,2012,18994885.6270449,1870229.79062887,-17124655.836416032
4477,0.800033,Drama,7.4,2012,0.0,0.0,0.0
4481,0.777868999999999,Drama,5.6,2012,28492328.4405673,108537774.654174,80045446.2136067
4482,0.772595,Drama,5.1,2012,0.0,0.0,0.0
4483,0.769618999999999,Drama,5.6,2012,0.0,558083.9858868,558083.9858868
4487,0.743538,Drama,5.7,2012,0.0,84752.3304350303,84752.3304350303
4488,0.736973,Drama,5.8,2012,37989771.2540898,20936426.0172948,-17053345.236795
