,popularity,cast,vote_average,release_year,budget_adj,revenue_adj,net_profit
9477,0.634251,Cassandra Peterson,6.1,1988,0.0,10318906.4841165,10318906.4841165
3678,0.349834,Stacey Asaro,5.7,2011,2908194.12777441,0.0,-2908194.12777441
1515,0.66342,Michael Hurst,4.5,2009,0.0,202706.836980144,202706.836980144
4342,0.271944,Michael Hurst,5.7,1994,0.0,0.0,0.0
4360,0.204483,Michael Hurst,5.5,1994,0.0,0.0,0.0
3328,0.07254,Nathan Geist,5.4,2008,0.0,121091.808298125,121091.808298125
7305,0.069248,Hattie Jacques,5.8,1972,0.0,0.0,0.0
7781,0.004196,Sara Simmonds,5.5,2007,26291.7145657886,0.0,-26291.7145657886
8450,0.062235,Elizabeth Wilson,4.7,1981,0.0,0.0,0.0
9655,0.339933,Elizabeth Wilson,5.8,1987,0.0,35989356.0122583,35989356.0122583
9207,0.602613,Margaret Whitton,6.5,1989,19348834.3294758,87592433.339308,68243599.00983219
9303,0.114027,Margaret Whitton,5.7,1989,12312894.5733027,1396238.26998906,-10916656.303313639
9643,0.397728,Margaret Whitton,5.7,1987,23028965.2567758,213011939.175129,189982973.9183532
10321,0.375887,Margaret Whitton,5.7,1993,0.0,37374986.452507,37374986.452507
10481,1.161139,Margaret Whitton,5.9,1986,33819908.9846567,13400486.4098674,-20419422.5747893
462,0.204356,Danny McBride,4.0,2015,0.0,0.0,0.0
1498,0.760048,Danny McBride,5.4,2009,101640043.412495,69815357.6479355,-31824685.764559507
2928,1.273395,Danny McBride,6.6,2008,27345239.1128475,102924282.653355,75579043.5405075
3475,1.004841,Danny McBride,5.1,2011,48372962.3253144,25322264.746483,-23050697.5788314
3564,0.570978,Danny McBride,5.5,2011,27143145.1925612,39306608.9680951,12163463.7755339
5180,0.218799,Danny McBride,5.6,2003,0.0,0.0,0.0
5499,1.302011,Danny McBride,6.2,2013,29953067.2876935,117978881.215495,88025813.9278015
5601,0.698299,Danny McBride,6.1,2013,0.0,0.0,0.0
5708,0.384925,Danny McBride,5.9,2013,0.0,0.0,0.0
6945,0.139931,Danny McBride,5.3,2006,85451.8635050342,265008.943781435,179557.08027640084
7543,0.528177,Danny McBride,6.1,2007,0.0,15075039.1825422,15075039.1825422
340,0.350599,Julie Benz,6.1,2015,0.0,0.0,0.0
1122,0.196408,Julie Benz,5.8,2014,0.0,0.0,0.0
1518,0.652939,Julie Benz,5.9,2009,8131203.47299962,10803646.4788534,2672443.0058537805
2586,0.195048,Julie Benz,5.6,1999,3927158.53978296,4027719.97945834,100561.43967538001
2906,1.605544,Julie Benz,6.2,2008,50639331.6904583,114692303.267209,64052971.576750696
2931,1.210534,Julie Benz,5.5,2008,20762125.9930879,10218382.1179151,-10543743.8751728
5009,0.979077,Julie Benz,4.3,2003,0.0,0.0,0.0
6396,0.336382,Julie Benz,4.6,2005,0.0,0.0,0.0
552,0.101543,EsmÃ© Bianco,5.1,2015,0.0,0.0,0.0
1638,0.475095,EsmÃ© Bianco,5.9,2009,0.0,0.0,0.0
588,0.061776,TimothÃ©e Chalamet,5.0,2015,0.0,0.0,0.0
9909,0.161951,Margaret Lacey,6.4,1964,0.0,0.0,0.0
6139,0.354754,Brion James,6.7,1985,0.0,24941057.1062812,24941057.1062812
6148,0.072899,Brion James,5.4,1985,6081498.15679926,0.0,-6081498.15679926
9191,1.362379,Brion James,5.9,1989,96744171.6473791,111534797.031607,14790625.384227902
9306,0.103379,Brion James,4.0,1989,0.0,3058693.6335475,3058693.6335475
9668,0.288138,Brion James,4.4,1987,0.0,0.0,0.0
10003,0.644447999999999,Brion James,5.5,1990,63418144.531954,256207591.619192,192789447.087238
10273,0.636582,Brion James,5.3,1993,45.2840988509612,0.0,-45.2840988509612
2943,1.056526,Leonardo Sbaraglia,5.6,2008,0.0,0.0,0.0
1772,0.230359,Michael Dorn,4.9,2009,0.0,0.0,0.0
4205,0.948788,Michael Dorn,6.3,1994,55902239.3407301,176533387.391779,120631148.0510489
1289,0.037459,J. Michael Trautmann,3.4,2014,2993545.91500724,0.0,-2993545.91500724
2307,0.260805,Emma Cleasby,5.5,2010,1300000.0,0.0,-1300000.0
4051,0.42722,Emma Cleasby,6.7,2002,0.0,0.0,0.0
3099,0.400724,Nikki Sanderson,4.4,2008,0.0,0.0,0.0
7213,0.175454,Robert Longstreet,5.9,2004,0.0,165774.896076825,165774.896076825
5517,1.114792,Matt Cross,6.4,2013,18720667.0548084,22709637.7738131,3988970.719004698
7895,0.991867,Alfonso ArÃ¡u,6.3,1984,20990420.3919415,181718766.989121,160728346.5971795
1749,0.133565,Cameron Goodman,4.1,2009,0.0,0.0,0.0
3611,0.451669,Cameron Goodman,5.0,2011,0.0,0.0,0.0
404,0.264997,Emily Mortimer,6.0,2015,0.0,0.0,0.0
1409,1.874759,Emily Mortimer,5.5,2009,0.0,77115349.8623082,77115349.8623082
1607,0.429492,Emily Mortimer,6.6,2009,7419723.16911216,10499159.3352009,3079436.1660887403
1927,3.176169,Emily Mortimer,7.6,2010,80000000.0,294804195.0,214804195.0
2805,0.251798,Emily Mortimer,6.3,2001,307872.02917346,5156155.77191707,4848283.74274361
2972,0.802785,Emily Mortimer,6.3,2008,15191799.5071375,6002188.83447298,-9189610.67266452
3060,0.480135,Emily Mortimer,5.9,2008,0.0,243550.878551893,243550.878551893
3393,2.454226,Emily Mortimer,5.8,2011,193879608.518294,542719816.822545,348840208.3042511
3513,0.80048,Emily Mortimer,5.7,2011,9693980.42591472,16744987.2427217,7051006.8168069795
3969,0.93789,Emily Mortimer,5.8,2002,33.9433190213753,0.0,-33.9433190213753
5066,0.467438,Emily Mortimer,6.1,2003,0.0,0.0,0.0
5091,0.383686,Emily Mortimer,5.9,2003,7586256.92660817,2963381.61195632,-4622875.314651851
5183,0.170297,Emily Mortimer,5.4,2003,0.0,0.0,0.0
6248,1.051177,Emily Mortimer,7.1,2005,16748449.3448174,95249965.5819366,78501516.2371192
6621,0.956715,Emily Mortimer,5.6,2006,0.0,0.0,0.0
7162,0.24591,Emily Mortimer,6.0,2004,0.0,0.0,0.0
7562,0.475818,Emily Mortimer,7.0,2007,12620022.9915785,11877190.5599283,-742832.4316502009
8565,0.435293,Emily Mortimer,6.3,1996,69510836.9480127,104266255.422019,34755418.47400631
8778,0.349034,Emily Mortimer,5.9,2000,82308987.432304,88260560.3697167,5951572.937412709
2092,0.583302,Gary Stretch,4.8,2010,4500000.0,0.0,-4500000.0
2280,0.211508,Gary Stretch,2.4,2010,0.0,0.0,0.0
4802,0.164197,Gary Stretch,4.1,2012,1044718.70948747,0.0,-1044718.70948747
7229,0.144917,Gary Stretch,7.3,2004,0.0,0.0,0.0
5954,0.071589,James C. Morris,4.8,2013,0.0,0.0,0.0
3022,0.59883,Olli Jantunen,4.9,2008,6177998.46623592,0.0,-6177998.46623592
6237,1.14217099999999,Alex Reid,6.8,2005,0.0,0.0,0.0
6842,0.24669,Alex Reid,6.1,2006,0.0,0.0,0.0
1850,0.222882,Jenna Harrison,3.5,2009,9147603.90712458,0.0,-9147603.90712458
9890,0.349468,David Weston,6.3,1964,0.0,0.0,0.0
10710,0.145019,David Weston,5.6,1965,0.0,0.0,0.0
1810,0.176846,Wendy Playfair,6.5,2009,0.0,0.0,0.0
9941,0.448675,Nati Abascal,6.5,1971,10770389.8288746,0.0,-10770389.8288746
2489,0.521573,Saskia Reeves,6.1,1999,0.0,0.0,0.0
8768,0.381729,Saskia Reeves,6.5,2000,25325842.2868627,0.0,-25325842.2868627
1490,0.796760999999999,Sung Kang,6.1,2009,40656017.3649981,61453955.7390135,20797938.3740154
1907,0.01531,Sung Kang,5.9,2009,0.0,0.0,0.0
4146,0.147215,Sung Kang,6.6,2002,0.0,0.0,0.0
5496,1.319947,Sung Kang,5.2,2013,51481834.4007233,8882796.45580331,-42599037.94491999
6684,0.62873,Sung Kang,6.1,2006,91941878.4547837,171410264.023543,79468385.5687593
2579,0.207575,Roger Daltrey,6.4,1999,0.0,0.0,0.0
9824,0.347121,Roger Daltrey,6.1,1975,20259105.860311,138781054.170417,118521948.31010601
4349,0.099562,Stephen Chow,7.2,1994,0.0,0.0,0.0
8640,0.493379,Stephen Chow,7.2,1996,0.0,0.0,0.0
9433,0.166624,Stephen Chow,6.7,1991,0.0,0.0,0.0
10108,0.033672,Stephen Chow,6.6,1990,0.0,0.0,0.0
7204,0.192215,Carola Regnier,6.4,2004,1616223.559737,0.0,-1616223.559737
10465,0.144419,Mona Washbourne,6.0,1963,0.0,0.0,0.0
10379,0.132556,Ruth McCabe,5.6,1993,0.0,0.0,0.0
7645,0.3122,Alan Scarfe,6.4,2007,0.0,0.0,0.0
9506,0.389823,Alan Scarfe,4.0,1988,0.0,0.0,0.0
1557,0.536552,Krysten Cummings,6.0,2009,0.0,0.0,0.0
3179,0.280928,David Ganly,6.0,2008,506393.316904583,0.0,-506393.316904583
9763,0.837644,Adam Beckenbaugh,5.4,1974,265337.033310853,0.0,-265337.033310853
9218,0.498792,Barbara Bingham,4.7,1989,8794924.69521628,24625789.1466055,15830864.45138922
2074,0.631664999999999,Molly C. Quinn,5.7,2010,0.0,0.0,0.0
5731,0.534902,Molly C. Quinn,6.7,2013,0.0,2729255.16081989,2729255.16081989
5967,0.129819,Molly C. Quinn,4.9,2013,4212150.08733191,0.0,-4212150.08733191
1361,0.062898,David Carr,5.3,1977,0.0,0.0,0.0
3068,0.471096,David Carr,6.0,2008,6076719.802855,0.0,-6076719.802855
3826,0.146477,David Carr,8.1,2011,29081941.2777441,0.0,-29081941.2777441
3830,0.135626,David Carr,7.2,2011,0.0,416614.319172366,416614.319172366
4026,0.529277,David Carr,6.2,2002,0.0,0.0,0.0
4952,6.174132,David Carr,7.6,2003,35560579.3434758,214488375.720753,178927796.37727723
6963,4.535598,David Carr,7.5,2004,34633361.9943644,175659789.789346,141026427.7949816
7292,0.230608,David Carr,5.8,1972,3128736.55881737,0.0,-3128736.55881737
7371,0.128234,David Carr,6.0,1980,26460367.5292129,41794650.613338,15334283.084125102
7517,0.593079,David Carr,6.0,2007,0.0,0.0,0.0
7636,0.324711,David Carr,6.0,2007,0.0,0.0,0.0
8034,0.290596,David Carr,5.2,1983,10946559.9887907,26781039.2445122,15834479.2557215
8952,0.11127,David Carr,4.7,1982,0.0,0.0,0.0
9816,0.513067,David Carr,5.9,1975,1215546.35161866,0.0,-1215546.35161866
10026,0.447245,David Carr,5.6,1990,0.0,0.0,0.0
10212,0.126723,David Carr,5.9,1976,0.0,0.0,0.0
10812,0.318883,David Carr,6.1,1978,0.0,18180705.0624867,18180705.0624867
1641,0.393762,Stephanie Jacobsen,3.9,2009,10164004.3412495,0.0,-10164004.3412495
2211,0.297737,Stephanie Jacobsen,3.3,2010,2500000.0,0.0,-2500000.0
7524,0.572591,Stephanie Jacobsen,6.8,2007,0.0,0.0,0.0
179,0.832487,Judi Dench,6.4,2015,9199995.95200178,79099969.9160132,69899973.96401142
906,0.476645,Judi Dench,6.8,2014,0.0,0.0,0.0
1588,0.472113,Judi Dench,5.0,2009,81312034.7299962,54708276.8129992,-26603757.916997008
2624,0.079104,Judi Dench,5.7,1999,15708634.1591318,27492155.82808,11783521.668948198
2711,0.605017,Judi Dench,6.3,2001,0.0,0.0,0.0
2814,0.223151,Judi Dench,5.7,2001,0.0,0.0,0.0
2881,3.086676,Judi Dench,6.0,2008,202557326.761833,593584854.505097,391027527.743264
3450,1.116674,Judi Dench,6.7,2011,6204147.47258542,33984861.8801668,27780714.407581378
3493,0.895829,Judi Dench,6.8,2011,9693980.42591472,132648701.782141,122954721.35622628
3536,0.679469,Judi Dench,6.9,2011,0.0,33648413.8709227,33648413.8709227
3558,0.588821,Judi Dench,5.8,2011,33928931.4907015,82016919.8734354,48087988.3827339
4095,0.276574,Judi Dench,6.8,2002,0.0,0.0,0.0
4365,5.603587,Judi Dench,6.8,2012,189948856.270449,1052849482.6268,862900626.3563509
5360,0.318336,Judi Dench,5.8,1997,0.0,0.0,0.0
5846,0.227851,Judi Dench,7.4,2013,11232400.232885,93724899.7976296,82492499.56474459
6470,0.190708,Judi Dench,6.3,2005,0.0,0.0,0.0
6557,3.78958,Judi Dench,7.1,2006,162250373.743735,647969539.331167,485719165.587432
6725,0.467297,Judi Dench,6.3,2006,16225037.3743735,53510069.4204449,37285032.046071395
7024,1.052176,Judi Dench,6.2,2004,121216766.980275,133653299.03553,12436532.055254996
7046,0.837905999999999,Judi Dench,5.8,2004,126988993.979336,120006285.955201,-6982708.024134994
7108,0.466384,Judi Dench,6.4,2004,0.0,23524220.4953771,23524220.4953771
8714,0.733654,Judi Dench,6.6,2000,31657302.8585784,193109981.775523,161452678.91694462
9002,1.059234,Judi Dench,6.7,1998,33442386.7269574,387019102.157528,353576715.4305706
9714,0.071545,Judi Dench,6.2,1987,182.312641616142,0.0,-182.312641616142
395,0.280878,Jacob Zachar,5.5,2015,0.0,0.0,0.0
4784,0.181137,Jacob Zachar,4.0,2012,474872.140676122,0.0,-474872.140676122
92,1.876037,Nicola Posener,5.4,2015,0.0,0.0,0.0
703,2.078514,Nicola Posener,5.3,2014,0.0,0.0,0.0
3710,0.294433,Nicola Posener,4.0,2011,0.0,0.0,0.0
5773,0.312296,Nicola Posener,5.5,2013,0.0,0.0,0.0
2340,0.010185,Doug Tompkins,6.0,2010,0.0,0.0,0.0
3330,0.329196,Glory Annen,6.4,2008,0.0,0.0,0.0
10132,0.158293,Svetlana Druzhinina,5.8,1961,0.0,0.0,0.0
9710,0.159907,Darrel Guilbeau,5.5,1987,479770.109516163,296158.250443451,-183611.85907271202
10466,0.142055,Frank Maxwell,6.1,1963,0.0,0.0,0.0
540,0.112284,Maeve Dermody,7.7,2015,0.0,0.0,0.0
1560,0.534927,Maeve Dermody,6.2,2009,4370521.8667373,0.0,-4370521.8667373
3879,0.062682,Maeve Dermody,6.0,2011,2813832.92230856,0.0,-2813832.92230856
7573,0.462363,Maeve Dermody,6.0,2007,736.168007842082,0.0,-736.168007842082
2829,0.198443,Steve Bond,3.9,2001,0.0,0.0,0.0
3888,0.040279,Jami Bassman ,4.0,2011,0.0,0.0,0.0
2623,0.077584,Rik Mayall,5.6,1999,0.0,0.0,0.0
4821,0.146256,Rik Mayall,6.0,2012,1424616.42202836,0.0,-1424616.42202836
9390,0.313071,Rik Mayall,6.0,1991,0.0,20.8142069450924,20.8142069450924
291,0.424813,Richard Pepple,7.5,2015,5519997.57120106,83514.8032534865,-5436482.767947573
3083,0.431801,Lauren Collins,5.0,2008,0.0,0.0,0.0
101,1.661789,Elisabeth Moss,5.4,2015,0.0,0.0,0.0
203,0.69957,Elisabeth Moss,6.4,2015,8831996.11392171,2338228.65117939,-6493767.462742319
362,0.324515,Elisabeth Moss,6.4,2015,0.0,0.0,0.0
433,0.236709,Elisabeth Moss,5.6,2015,0.0,0.0,0.0
1035,0.289951,Elisabeth Moss,6.8,2014,0.0,0.0,0.0
1180,0.148877,Elisabeth Moss,5.9,2014,0.0,0.0,0.0
2457,0.797082,Elisabeth Moss,7.5,1999,52362113.8637728,0.0,-52362113.8637728
3607,0.464885,Elisabeth Moss,6.5,2011,3392893.14907015,0.0,-3392893.14907015
2488,0.538087,Alessandro Nivola,5.7,1999,0.0,0.0,0.0
2820,0.167033,Alessandro Nivola,5.6,2001,114528394.852527,454149183.948242,339620789.09571505
2994,0.709809,Alessandro Nivola,5.6,2008,12153439.60571,57029778.3577219,44876338.7520119
3165,0.298961,Alessandro Nivola,5.4,2008,0.0,0.0,0.0
4088,0.298152,Alessandro Nivola,5.4,2002,0.0,0.0,0.0
4626,0.292564,Alessandro Nivola,6.3,2012,0.0,955157.823755953,955157.823755953
5158,0.141822,Alessandro Nivola,5.9,2003,0.0,0.0,0.0
5250,1.330225,Alessandro Nivola,6.7,1997,108676825.685767,333741296.174915,225064470.48914802
6345,0.463862,Alessandro Nivola,6.5,2005,33496898.6896348,30829287.1871124,-2667611.5025224015
6454,0.22554,Alessandro Nivola,6.5,2005,0.0,0.0,0.0
7140,0.348086,Alessandro Nivola,5.6,2004,0.0,14454578.8075225,14454578.8075225
7682,0.247926,Alessandro Nivola,6.2,2007,0.0,0.0,0.0
7736,0.168239,Alessandro Nivola,5.9,2007,0.0,0.0,0.0
2568,0.319907,Patricia Neal,6.2,1999,13090528.4659432,0.0,-13090528.4659432
7863,0.195559,Patricia Neal,6.1,1979,0.0,0.0,0.0
10111,1.752027,Patricia Neal,7.4,1961,18237153.0199266,69301181.4757212,51064028.455794595
10452,0.3104,Patricia Neal,7.0,1963,0.0,0.0,0.0
10696,0.118301,Patricia Neal,6.6,1965,0.0,0.0,0.0
1696,0.32232,Joon Park,3.1,2009,101640043.412495,0.0,-101640043.412495
2698,0.698060999999999,Mary Jo Smith,5.5,2001,0.0,0.0,0.0
228,0.584363,Louie Psihoyos,7.8,2015,0.0,0.0,0.0
1091,0.223067,Louie Psihoyos,7.0,2014,0.0,0.0,0.0
4767,0.204304,Louie Psihoyos,7.7,2012,0.0,1261703.93621517,1261703.93621517
3884,0.045198,Galen Drever,4.6,2011,0.0,0.0,0.0
623,0.018224,Billy Mitchell,6.8,2015,0.0,0.0,0.0
7711,0.215556,Billy Mitchell,7.9,2007,0.0,0.0,0.0
1440,1.223786,Mare Winningham,6.7,2009,26426411.2872487,44028788.7291762,17602377.4419275
3886,0.044221,Mare Winningham,6.6,2011,19387960.8518294,0.0,-19387960.8518294
4331,0.165751,Mare Winningham,6.4,1994,0.0,0.0,0.0
5846,0.227851,Mare Winningham,7.4,2013,11232400.232885,93724899.7976296,82492499.56474459
9222,0.481276,Mare Winningham,6.9,1989,5276954.81712976,2014748.3851199,-3262206.43200986
9223,0.480969,Mare Winningham,5.9,1989,0.0,125028499.953474,125028499.953474
1764,0.271818,Steve Evets,6.0,2009,0.0,0.0,0.0
3636,0.414629,Steve Evets,5.6,2011,7755184.34073177,97826.8034681184,-7657357.537263651
3798,0.181427,Cindy Baer,7.3,2011,43818.7303212197,218949.211297752,175130.48097653227
4105,0.249411,Michael Jeter,6.2,2002,1454713.67234465,0.0,-1454713.67234465
4261,0.425715,Michael Jeter,5.0,1994,66200020.2719173,0.0,-66200020.2719173
5031,0.680802999999999,Michael Jeter,6.8,2003,26077758.1852156,80955191.5363924,54877433.351176806
5328,0.436806,Michael Jeter,5.3,1997,4075380.96321629,31440883.5425928,27365502.57937651
6976,2.241935,Michael Jeter,6.4,2004,190483490.969004,353116829.412682,162633338.443678
9021,0.792566,Michael Jeter,6.9,1998,66884773.4539149,270606298.4321,203721524.9781851
9368,0.386486,Michael Jeter,6.8,1991,38426228.2063245,67078570.7492506,28652342.542926095
4636,0.358343,Jenny Mollen,5.5,2012,0.0,0.0,0.0
6521,0.259042,Jenny Mollen,4.9,2005,0.0,0.0,0.0
1314,0.010047,Nargis Fakhri,5.8,2014,0.0,0.0,0.0
1849,0.12035,Tammin Sursok,5.2,2009,0.0,0.0,0.0
2135,0.460457,Tammin Sursok,6.0,2010,0.0,0.0,0.0
3839,0.409151,Tammin Sursok,5.2,2011,0.0,0.0,0.0
4325,0.265548,Alexis Arquette,5.9,1994,0.0,0.0,0.0
8643,0.185178,Alexis Arquette,4.0,1996,4170650.21688076,0.0,-4170650.21688076
9168,0.116073,Alexis Arquette,3.3,1998,0.0,0.0,0.0
5334,1.086558,Robin Shou,3.9,1997,40753809.6321629,69793427.0897364,29039617.457573503
5344,0.38756,Robin Shou,5.5,1997,0.0,0.0,0.0
8103,0.958991,Robin Shou,5.4,1995,25757403.6079253,174858312.815653,149100909.2077277
5896,0.18031,Rita Tushingham,5.4,2013,0.0,0.0,0.0
7772,0.12112,Amy Weber,1.5,2007,0.0,0.0,0.0
7892,1.247659,Wilt Chamberlain,5.9,1984,37782756.7054947,65158536.4471362,27375779.7416415
9158,0.1461,Geoffrey Blake,5.9,1998,0.0,0.0,0.0
10285,0.563653,Charlotte VÃ©ry,7.5,1993,0.0,0.0,0.0
4154,0.134028,Rebekah Del Rio,6.2,2002,0.0,0.0,0.0
358,0.327373,Anthony LaPaglia,7.9,2015,0.0,0.0,0.0
438,0.224797,Anthony LaPaglia,6.2,2015,0.0,0.0,0.0
822,0.716104,Anthony LaPaglia,5.3,2014,0.0,0.0,0.0
2540,0.258844,Anthony LaPaglia,6.5,1999,0.0,0.0,0.0
2787,0.293121,Anthony LaPaglia,6.2,2001,0.0,0.0,0.0
3476,0.985304,Anthony LaPaglia,6.9,2011,3392893.14907015,0.0,-3392893.14907015
4200,1.022699,Anthony LaPaglia,6.2,1994,66200020.2719173,173025096.721907,106825076.44998969
4264,0.420487,Anthony LaPaglia,5.2,1994,22066673.4239724,0.0,-22066673.4239724
4893,0.069188,Anthony LaPaglia,5.9,2012,0.0,0.0,0.0
4924,0.023496,Anthony LaPaglia,5.5,2012,0.0,0.0,0.0
8168,0.41474,Anthony LaPaglia,6.9,1995,0.0,0.0,0.0
8357,0.139537,Anthony LaPaglia,6.4,1992,0.0,0.0,0.0
8836,0.16315,Anthony LaPaglia,5.8,2000,82308987.432304,0.0,-82308987.432304
9422,0.202054,Anthony LaPaglia,5.2,1991,0.0,0.0,0.0
10306,0.453557,Anthony LaPaglia,6.2,1993,30189399.2339741,17487938.580271,-12701460.653703101
8407,0.332694,Jean-Louis Richard,6.8,1981,0.0,0.0,0.0
6509,0.132458,Tahj Mowry,6.3,2005,0.0,0.0,0.0
7239,0.316869,Tahj Mowry,6.1,2004,0.0,0.0,0.0
9618,0.721427,Bruce Way,5.4,1987,47977010.9516163,30815787.6606582,-17161223.290958103
200,0.706023,Luke Grimes,7.1,2015,6439997.16640124,527467.967914094,-5912529.198487146
1126,0.193689,Luke Grimes,6.7,2014,0.0,0.0,0.0
4386,2.406976,Luke Grimes,6.0,2012,42738492.660851,357238054.353865,314499561.693014
161,0.938432,Tilda Swinton,5.8,2015,0.0,1781601.29609542,1781601.29609542
1635,0.398051,Tilda Swinton,6.3,2009,0.0,0.0,0.0
2544,0.300431,Tilda Swinton,7.4,1999,0.0,0.0,0.0
2885,2.537342,Tilda Swinton,7.2,2008,151917995.071375,338201950.262453,186283955.191078
2919,1.435434,Tilda Swinton,6.3,2008,37473105.4509392,165813497.569514,128340392.1185748
3272,0.281186,Tilda Swinton,7.1,2008,6076719.802855,1316622.62395191,-4760097.17890309
3458,1.079441,Tilda Swinton,7.3,2011,6785786.2981403,5854138.55412343,-931647.7440168709
3975,0.898884,Tilda Swinton,7.2,2002,23032966.4787903,39763595.6933686,16730629.214578297
5091,0.383686,Tilda Swinton,5.9,2003,7586256.92660817,2963381.61195632,-4622875.314651851
5127,0.292143,Tilda Swinton,5.5,2003,0.0,0.0,0.0
5503,1.279078,Tilda Swinton,7.2,2013,6552233.46918297,0.0,-6552233.46918297
6290,0.709235,Tilda Swinton,6.7,2005,11165632.8965449,51073950.7682681,39908317.871723205
6421,0.289486,Tilda Swinton,6.2,2005,0.0,2142904.91581503,2142904.91581503
7561,0.47599,Tilda Swinton,6.3,2007,26291714.5657886,97796591.3107566,71504876.744968
8283,0.640818,Tilda Swinton,6.0,1992,6216097.01835582,0.0,-6216097.01835582
8727,0.626782,Tilda Swinton,6.2,2000,50651684.5737255,182418082.296831,131766397.72310552
9120,0.245625,Tilda Swinton,6.5,1998,0.0,0.0,0.0
10567,0.22737,Tilda Swinton,4.7,1986,0.0,0.0,0.0
596,0.051262,William F. Buckley,7.2,2015,919999.595200178,0.0,-919999.595200178
873,0.550723,Nate Torrence,6.3,2014,0.0,0.0,0.0
3262,0.160986,Nate Torrence,5.4,2008,0.0,0.0,0.0
529,0.131739,Tatum Miranda,4.2,2015,0.0,0.0,0.0
1369,0.163315,Doris Dowling,6.2,1977,0.0,0.0,0.0
4593,0.430466,Jason Hughley,4.1,2012,142461.642202836,0.0,-142461.642202836
4925,0.023223,Josh Allen,3.4,2012,0.0,0.0,0.0
9374,0.363923,Kristin Minter,3.9,1991,9606557.05158112,1910203.02817891,-7696354.02340221
1321,0.005266,Dimple Kapadia,5.8,2014,2292964.06179047,0.0,-2292964.06179047
2563,0.25073,Malinda Williams,7.6,1999,7854317.07956593,32804393.0766289,24950075.99706297
6951,0.03626,Malinda Williams,5.5,2006,0.0,0.0,0.0
1511,0.691392,Freddie Highmore,5.3,2009,88426837.7688709,0.0,-88426837.7688709
1534,0.595489,Freddie Highmore,6.0,2009,66066028.2181219,44814179.6398324,-21251848.5782895
2342,0.132502,Freddie Highmore,6.1,2010,0.0,0.0,0.0
2946,1.019335,Freddie Highmore,6.2,2008,91150797.042825,164921838.191535,73771041.14871
3732,0.264294,Freddie Highmore,6.4,2011,0.0,1363190.79304515,1363190.79304515
5700,0.405575,Freddie Highmore,5.3,2013,20592733.7602893,0.0,-20592733.7602893
6195,3.508379,Freddie Highmore,6.5,2005,167484493.448174,530332684.498405,362848191.050231
7004,1.428313,Freddie Highmore,7.1,2004,28861134.9953037,134800613.426107,105939478.43080328
7069,0.679385999999999,Freddie Highmore,5.4,2004,0.0,0.0,0.0
7444,1.145815,Freddie Highmore,6.9,2007,26291714.5657886,69538457.3641462,43246742.798357606
5615,0.639506,Jennifer Prior,7.1,2013,2808100.05822127,10461547.7498694,7653447.691648131
250,0.514735,Andrew Cheney,6.2,2015,0.0,1137205.97962936,1137205.97962936
5786,0.296488,Terry Guthrie,3.5,2013,0.0,0.0,0.0
2540,0.258844,Jennifer Esposito,6.5,1999,0.0,0.0,0.0
4165,0.02912,Jennifer Esposito,4.1,2002,0.0,0.0,0.0
5104,0.355754,Jennifer Esposito,5.6,2003,1778028.96717379,0.0,-1778028.96717379
6998,1.539729,Jennifer Esposito,7.1,2004,7503895.09877896,113609042.216682,106105147.11790304
7038,0.922087,Jennifer Esposito,5.0,2004,28861134.9953037,42264206.8359791,13403071.840675395
7170,0.283493,Jennifer Esposito,6.1,2004,0.0,0.0,0.0
8745,0.481089,Jennifer Esposito,4.7,2000,35456179.2016078,41788066.5137661,6331887.3121583015
