,popularity,vote_average,budget_adj,revenue_adj,net_profit
3177,0.282246,5.4,0.0,0.0,0.0
3178,0.282162,6.3,0.0,0.0,0.0
3179,0.280928,6.0,506393.316904583,0.0,-506393.316904583
3180,0.280555,7.5,506393.316904583,33884110.6740824,33377717.357177816
3181,0.280443,6.2,14179012.8733283,0.0,-14179012.8733283
3182,0.279806,7.8,0.0,0.0,0.0
3183,0.278543,5.5,7089506.43666417,10705118.259044,3615611.822379831
3184,0.27822,5.8,0.0,0.0,0.0
3185,0.244094,7.4,0.0,0.0,0.0
3186,0.276672,6.0,0.0,0.0,0.0
3187,0.274362,6.4,12153439.60571,0.0,-12153439.60571
3188,0.741302,5.4,0.0,0.0,0.0
3189,0.268271,4.2,0.0,0.0,0.0
3190,0.267935,6.4,7089506.43666417,0.0,-7089506.43666417
3191,0.267577,6.5,0.0,0.0,0.0
3192,0.128712,6.6,0.0,0.0,0.0
3193,0.768409,5.5,37473105.4509392,101355981.538115,63882876.087175794
3194,0.265883,4.7,0.0,0.0,0.0
3195,0.265233,4.9,0.0,0.0,0.0
3196,0.26418,5.2,0.0,0.0,0.0
3197,0.264137,6.1,0.0,0.0,0.0
3198,0.259988,5.4,25319665.8452291,30383599.014275,5063933.169045899
3199,0.25984,3.4,0.0,0.0,0.0
3200,0.259356,6.1,14179012.8733283,0.0,-14179012.8733283
3201,0.258571,6.1,0.0,0.0,0.0
3202,0.257241,6.3,0.0,0.0,0.0
3203,0.25588,5.3,0.0,33900855.0754991,33900855.0754991
3204,0.2552,4.8,0.0,0.0,0.0
3205,0.253956,5.8,0.0,15069680.7331927,15069680.7331927
3206,0.659884,6.0,27345239.1128475,17507332.5752287,-9837906.537618801
3207,0.248871,6.4,0.0,0.0,0.0
3208,0.246447,5.8,0.0,0.0,0.0
3209,0.245327,4.0,0.0,0.0,0.0
3210,0.190238,5.0,0.0,0.0,0.0
3211,0.244375,5.3,0.0,0.0,0.0
3212,0.243765,6.4,8102293.07047334,0.0,-8102293.07047334
3213,0.242941,5.7,0.0,0.0,0.0
3214,0.24117,4.9,0.0,0.0,0.0
3215,0.239048,6.8,4051146.53523667,536825.529677281,-3514321.005559389
3216,0.235312,3.5,0.0,0.0,0.0
3217,0.234772,4.7,6076719.802855,396414.816339246,-5680304.986515754
3218,0.232479,6.6,202557.326761833,0.0,-202557.326761833
3219,0.447804,5.0,6785670.44652142,0.0,-6785670.44652142
3220,0.230107,6.8,0.0,0.0,0.0
3221,0.229916,4.5,0.0,0.0,0.0
3222,0.257041,7.2,0.0,0.0,0.0
3223,0.22711,4.7,0.0,0.0,0.0
3224,0.224721,8.5,0.0,0.0,0.0
3225,0.224471,6.1,35447532.1833208,44208931.6032777,8761399.4199569
3226,0.224208,5.4,1519179.95071375,0.0,-1519179.95071375
3227,0.222747,6.6,0.0,0.0,0.0
3228,0.22223,4.5,4354982.52537942,0.0,-4354982.52537942
3229,0.222071,5.3,0.0,0.0,0.0
3230,0.220417,6.9,0.0,419702.832197054,419702.832197054
3231,0.219441,6.5,0.0,0.0,0.0
3232,0.219277,6.4,0.0,0.0,0.0
3233,0.154973,4.9,0.0,0.0,0.0
3234,0.279117,7.0,5823523.14440271,0.0,-5823523.14440271
3235,0.21503,6.9,9216358.36766342,76971784.1694967,67755425.80183327
3236,0.214856,5.4,21268519.3099925,0.0,-21268519.3099925
3237,0.214039,5.9,0.0,0.0,0.0
3238,0.079463,7.3,0.0,0.0,0.0
3239,0.352054,7.7,202557.326761833,3.0383599014275,-202554.28840193158
3240,0.204746,5.4,2531966.58452291,0.0,-2531966.58452291
3241,0.204302,6.1,0.0,0.0,0.0
3242,0.19789,5.6,0.0,0.0,0.0
3243,0.193779,6.4,2329409.25776108,11241931.6352817,8912522.37752062
3244,0.376053,5.8,0.0,0.0,0.0
3245,0.188351,3.2,0.0,0.0,0.0
3246,0.186719,8.0,0.0,0.0,0.0
3247,0.18368,5.3,20255.7326761833,0.0,-20255.7326761833
3248,0.284963,4.0,8102293.07047334,0.0,-8102293.07047334
3249,0.180992,5.4,0.0,0.0,0.0
3250,0.180391,6.2,0.0,0.0,0.0
3251,0.318063,5.1,0.0,0.0,0.0
3252,0.178752,6.0,0.0,0.0,0.0
3253,0.176665,6.3,2531966.58452291,0.0,-2531966.58452291
3254,0.173639,7.8,0.0,0.0,0.0
3255,0.172834,5.2,0.0,0.0,0.0
3256,0.172791,4.5,15191799.5071375,0.0,-15191799.5071375
3257,0.168979,6.4,5063933.16904583,4092253.51912971,-971679.6499161203
3258,0.16875,5.4,0.0,0.0,0.0
3259,0.19719,4.7,10127866.3380916,0.0,-10127866.3380916
3260,0.161881,7.1,0.0,0.0,0.0
3261,0.161594,5.8,0.0,0.0,0.0
3262,0.160986,5.4,0.0,0.0,0.0
3263,0.16095,4.1,0.0,0.0,0.0
3264,0.160382,5.0,0.0,11439.4250288745,11439.4250288745
3265,0.158418,5.3,0.0,861450.991052232,861450.991052232
3266,0.1577,6.2,3646031.881713,0.0,-3646031.881713
3267,0.201483,4.0,0.0,0.0,0.0
3268,0.156827,6.2,522383.192279162,0.0,-522383.192279162
3269,0.199865,6.4,0.0,0.0,0.0
3270,0.156088,7.1,0.0,0.0,0.0
3271,0.155759999999999,4.9,0.0,0.0,0.0
3272,0.281186,7.1,6076719.802855,1316622.62395191,-4760097.17890309
3273,0.154248,5.9,0.0,0.0,0.0
3274,0.152386,4.8,0.0,0.0,0.0
3275,0.251071,6.9,0.0,0.0,0.0
3276,0.147656999999999,5.8,4233448.12932232,11140652.9719008,6907204.84257848
3277,0.258333,7.2,0.0,0.0,0.0
3278,0.464581,5.9,0.0,912205.780418945,912205.780418945
3279,0.145331,6.1,0.0,0.0,0.0
3280,0.144853999999999,6.8,0.0,0.0,0.0
3281,0.142175,5.1,0.0,0.0,0.0
3282,0.142410999999999,5.0,0.0,0.0,0.0
3283,0.113082,5.1,0.0,9.1150797042825,9.1150797042825
3284,0.137976,5.7,0.0,0.0,0.0
3285,0.136883,6.9,0.0,0.0,0.0
3286,0.135015,6.3,0.0,0.0,0.0
3287,0.134860999999999,5.7,0.0,0.0,0.0
3288,0.134056999999999,6.9,0.0,0.0,0.0
3289,0.09436,6.8,0.0,0.0,0.0
3290,0.132306,6.8,0.0,0.0,0.0
3291,0.086287,5.8,2531966.58452291,108934.31754588,-2423032.26697703
3292,0.088877,7.5,0.0,0.0,0.0
3293,0.130306,5.1,0.0,0.0,0.0
3294,0.1298,7.0,0.0,0.0,0.0
3295,0.128781,3.2,4658818.51552217,0.0,-4658818.51552217
3296,0.127309999999999,6.6,15191799.5071375,321053.362917506,-14870746.144219995
3297,0.133564,4.4,0.0,0.0,0.0
3298,0.152615,6.0,0.0,0.0,0.0
3299,0.120405,5.6,0.0,0.0,0.0
3300,0.117631,6.3,0.0,0.0,0.0
3301,0.117211,4.6,0.0,0.0,0.0
3302,0.11599,6.3,0.0,0.0,0.0
3303,0.113456,5.4,0.0,0.0,0.0
3304,0.111351,6.8,0.0,311746.866539433,311746.866539433
3305,0.051507,6.9,0.0,0.0,0.0
3306,0.1087,6.5,0.0,0.0,0.0
3307,0.107245,5.1,2025573.26761833,0.0,-2025573.26761833
3308,0.104739,7.3,0.0,23609465.2202993,23609465.2202993
3309,0.10378,5.7,0.0,0.0,0.0
3310,0.102845,8.3,0.0,0.0,0.0
3311,0.101795,4.2,11140652.9719008,15698192.824042,4557539.8521412
3312,0.101733,4.6,3038359.9014275,0.0,-3038359.9014275
3313,0.121316,5.3,0.0,0.0,0.0
3314,0.012003,5.5,0.0,0.0,0.0
3315,0.364854,4.1,5063933.16904583,0.0,-5063933.16904583
3316,0.093988,5.0,0.0,0.0,0.0
3317,0.093841,3.5,22281305.9438016,0.0,-22281305.9438016
3318,0.092419,4.6,0.0,0.0,0.0
3319,0.092364,6.4,0.0,0.0,0.0
3320,0.090252,4.6,0.0,0.0,0.0
3321,0.08972,6.3,172173.727747558,0.0,-172173.727747558
3322,0.089104,5.3,10127866.3380916,0.0,-10127866.3380916
3323,0.088814,5.8,0.0,0.0,0.0
3324,0.087966,7.8,0.0,0.0,0.0
3325,0.086851,5.8,0.0,0.0,0.0
3326,0.085583,5.5,7089506.43666417,0.0,-7089506.43666417
3327,0.083339,5.6,0.0,0.0,0.0
3328,0.07254,5.4,0.0,121091.808298125,121091.808298125
3329,0.082898,5.3,0.0,0.0,0.0
3330,0.329196,6.4,0.0,0.0,0.0
3331,0.079309,6.4,0.0,0.0,0.0
3332,0.161552,7.4,0.0,0.0,0.0
3333,0.0769799999999999,6.1,0.0,0.0,0.0
3334,0.076837,5.0,0.0,0.0,0.0
3335,0.210293,4.9,0.0,0.0,0.0
3336,0.012059,5.2,0.0,0.0,0.0
3337,0.077034,5.7,0.0,0.0,0.0
3338,0.068383,6.3,0.0,0.0,0.0
3339,0.067761,7.0,0.0,0.0,0.0
3340,0.021371,4.5,3544753.21833208,7798457.08033059,4253703.86199851
3341,0.064319,6.3,0.0,0.0,0.0
3342,0.038133,6.8,0.0,0.0,0.0
3343,0.060669,3.7,0.0,0.0,0.0
3344,0.054939,5.9,0.0,0.0,0.0
3345,0.049251,7.0,0.0,0.0,0.0
3346,0.045194,4.7,0.0,0.0,0.0
3347,0.044583,5.5,0.0,0.0,0.0
3348,0.043578,5.8,0.0,0.0,0.0
3349,0.042152,6.6,0.0,0.0,0.0
3350,0.037628,7.1,0.0,0.0,0.0
3351,0.033634,7.1,0.0,0.0,0.0
3352,0.033615,7.3,0.0,0.0,0.0
3353,0.030837,6.0,0.0,0.0,0.0
3354,0.030719,6.8,0.0,0.0,0.0
3355,0.142713,6.2,0.0,0.0,0.0
3356,0.13654,6.6,0.0,0.0,0.0
3357,0.042517,8.0,0.0,0.0,0.0
3358,0.028143,6.9,0.0,0.0,0.0
3359,0.020272,4.7,0.0,0.0,0.0
3360,0.0175199999999999,6.3,0.0,0.0,0.0
3361,0.089871,7.0,0.0,0.0,0.0
3362,0.030366,6.7,0.0,0.0,0.0
3363,0.007487,4.5,8102293.07047334,0.0,-8102293.07047334
3364,0.007325,7.1,0.0,0.0,0.0
3365,0.002475,8.4,0.0,0.0,0.0
3366,0.005391,6.4,0.0,898371.115001112,898371.115001112
3367,0.003238,5.9,0.0,0.0,0.0
3368,0.002514,4.5,506393.316904583,0.0,-506393.316904583
3369,0.001682,6.1,0.0,0.0,0.0
3370,0.001317,5.3,0.0,0.0,0.0
3371,8.411577,5.9,0.0,0.0,0.0
3372,7.95922799999999,6.5,135715725.962806,359229613.559164,223513887.596358
3373,5.903353,7.3,14540970.638872,73844056.8144804,59303086.1756084
3374,5.711315,7.7,121174755.323934,1287183997.56487,1166009242.240936
3375,4.95513,6.3,368371256.184759,990417500.348983,622046244.164224
3376,4.50453,6.9,90154017.9610069,468083718.184356,377929700.2233491
3377,4.12352,6.5,145409706.38872,430524218.471298,285114512.08257794
3378,3.596188,6.6,38775921.7036588,168607979.309168,129832057.60550922
3379,3.355611,5.3,48469902.1295736,28046043.4988289,-20423858.6307447
3380,3.186679,6.3,38775921.7036588,49507940.3393668,10732018.635708004
3381,2.994474,7.0,31020737.3629271,142824028.081522,111803290.71859488
3382,2.95274,6.7,140562716.175763,673453790.734105,532891074.558342
3383,2.924415,6.9,48469902.1295736,138479670.753648,90009768.62407441
3384,2.776061,7.1,87245823.8332325,225498881.314658,138253057.48142546
3385,2.754426,7.0,26173747.1499697,156896544.871496,130722797.7215263
3386,2.726573,6.6,145409706.38872,645320794.169652,499911087.78093195
3387,2.690458,6.3,77551843.4073177,208341483.062677,130789639.6553593
3388,2.686643,6.4,33928931.4907015,113419570.983202,79490639.4925005
3389,2.657014,6.5,106633784.685061,290110305.86447,183476521.17940903
3390,2.633754,6.5,33928931.4907015,145878667.232795,111949735.7420935
3391,2.604249,5.4,19387960.8518294,209581425.557985,190193464.7061556
3392,2.579776,6.9,121174755.323934,324375126.021745,203200370.697811
3393,2.454226,5.8,193879608.518294,542719816.822545,348840208.3042511
3394,2.419805,5.1,193879608.518294,213123295.798241,19243687.279946983
3395,2.411533,6.1,77551843.4073177,246669134.754083,169117291.3467653
3396,2.252505,6.1,24234951.0647868,143258069.269306,119023118.20451921
3397,2.2343,6.6,126021745.536891,360557976.788733,234536231.25184202
3398,2.208685,6.5,31505436.3842228,279558422.711832,248052986.32760918
3399,2.164361,5.4,34898329.533293,80615852.7600701,45717523.2267771
3400,2.026717,6.6,48469902.1295736,252136540.683697,203666638.5541234
3401,1.972826,5.9,79490639.4925007,87044675.6781908,7554036.185690105
3402,1.934043,5.5,40714717.7888418,86433625.3160237,45718907.52718191
3403,1.888096,5.8,106633784.685061,690378003.195136,583744218.510075
3404,1.885979,6.9,6301087.27684457,17152213.9112496,10851126.63440503
3405,1.844119,6.1,0.0,0.0,0.0
3406,1.825552,5.7,53316892.3425309,181628117.584104,128311225.2415731
3407,1.821261,6.5,31020737.3629271,53001087.6646037,21980350.3016766
3408,1.794214,6.0,48469902.1295736,140071066.570502,91601164.44092841
3409,1.710793,6.5,87245823.8332325,469804957.11383,382559133.28059745
3410,1.644472,7.2,14540970.638872,129349549.423789,114808578.784917
3411,1.64314,5.4,77551843.4073177,164654932.103361,87103088.69604331
3412,1.640256,5.4,158011880.94241,169472419.65629,11460538.713880002
3413,1.620507,6.5,0.0,0.0,0.0
3414,1.592819,6.9,63980270.8110371,172150434.096443,108170163.2854059
3415,1.531633,6.8,7755184.34073177,37988560.1336993,30233375.792967528
3416,1.499109,6.5,130868735.749848,238204949.164766,107336213.41491802
3417,1.493933,5.9,50408698.2147565,73141505.9404712,22732807.7257147
3418,1.488615,6.8,164797667.24055,180085229.475904,15287562.235353976
3419,1.482692,6.9,38775921.7036588,82799096.133265,44023174.42960621
3420,1.481016,4.7,55255688.4277139,144651011.857676,89395323.4299621
3421,1.470363,6.9,14540970.638872,57572000.1008174,43031029.4619454
3422,1.46909,6.0,63980270.8110371,56009013.463,-7971257.348037101
3423,1.465299,5.7,35867727.5758844,93108387.4257441,57240659.8498597
3424,1.425344,6.8,29081941.2777441,14017495.6958726,-15064445.5818715
3425,1.407986,5.5,72704853.1943604,128226625.874397,55521772.68003659
3426,1.401424,6.5,0.0,0.0,0.0
3427,1.388994,6.2,7755184.34073177,1695920.19139794,-6059264.14933383
3428,1.36998,5.1,0.0,0.0,0.0
3429,1.367727,7.2,29081941.2777441,146494675.096552,117412733.81880791
3430,1.344998,5.3,58163882.5554883,75912718.3084392,17748835.75295089
3431,1.301204,6.6,0.0,0.0,0.0
3432,1.285106,5.2,11632776.5110976,22237047.8727529,10604271.3616553
3433,1.246852,7.6,24234951.0647868,22351522.1488064,-1883428.9159803987
3434,1.246595,5.5,33928931.4907015,79575127.3789028,45646195.8882013
3435,1.246283,6.4,29081941.2777441,126784077.249391,97702135.9716469
3436,1.241191,6.4,48663781.7380919,123956325.709987,75292543.9718951
3437,1.240414,5.6,72704853.1943604,219960309.935942,147255456.7415816
3438,1.22871,6.4,242349.510647868,3433950.06436803,3191600.5537201623
3439,1.21550499999999,5.6,29081941.2777441,35053796.7443736,5971855.466629498
3440,1.21340499999999,6.4,38775921.7036588,94566766.3207854,55790844.61712661
3441,1.212003,4.9,6785786.2981403,0.0,-6785786.2981403
3442,1.20877099999999,6.2,0.0,85332019.7989856,85332019.7989856
3443,1.205338,6.5,38775921.7036588,59100179.5325174,20324257.828858607
3444,1.19533,5.5,67857862.981403,196270876.956245,128413013.97484201
3445,1.176723,5.9,45561708.0017992,153055972.073581,107494264.07178181
3446,1.128994,6.4,29081941.2777441,2450545.18945915,-26631396.08828495
3447,1.123666,4.2,76582445.3647263,145093477.114451,68511031.74972469
3448,1.120851,6.2,19387960.8518294,29494997.9061002,10107037.0542708
3449,1.11981,5.2,38775921.7036588,85403967.5523087,46628045.8486499
3450,1.116674,6.7,6204147.47258542,33984861.8801668,27780714.407581378
3451,1.114169,4.9,5816388.25554883,0.0,-5816388.25554883
3452,1.111078,6.4,48469902.1295736,116407101.61618,67937199.4866064
3453,1.109807,5.6,0.0,194990.538675104,194990.538675104
3454,1.107689,4.7,29081941.2777441,62649079.8473779,33567138.5696338
3455,1.105855,7.6,24234951.0647868,120469153.754284,96234202.6894972
3456,1.102011,6.3,24234951.0647868,74913462.8061359,50678511.74134909
3457,1.081676,6.9,48469902.1295736,106833690.071813,58363787.9422394
3458,1.079441,7.3,6785786.2981403,5854138.55412343,-931647.7440168709
3459,1.074793,5.5,15510368.6814635,39253601.3137282,23743232.632264696
3460,1.071695,6.9,126021745.536891,538003773.866579,411982028.3296881
3461,1.058691,6.5,29081941.2777441,0.0,-29081941.2777441
3462,1.058342,5.4,116327765.110976,220845594.279776,104517829.16880001
3463,1.055533,6.0,33928931.4907015,58068797.2096846,24139865.718983106
3464,1.054256,5.2,87245823.8332325,47301797.8456097,-39944025.987622805
3465,1.052549,6.1,0.0,0.0,0.0
3466,1.048895,6.0,43622911.9166162,155179867.92921,111556956.0125938
3467,1.045866,6.1,58163882.5554883,131312814.084965,73148931.5294767
3468,1.043518,6.6,0.0,0.0,0.0
3469,1.038162,5.4,39745319.7462503,7220449.83946768,-32524869.90678262
3470,1.029084,6.0,16479766.724055,41844620.0347432,25364853.310688198
3471,1.024786,6.0,18418562.8092379,34304294.0455694,15885731.236331496
3472,1.013771,6.0,33928931.4907015,27267877.6387014,-6661053.852000095
3473,1.013101,5.8,72704853.1943604,148250646.588494,75545793.3941336
3474,1.011185,5.6,54286290.3851224,137697794.037814,83411503.65269159
3475,1.004841,5.1,48372962.3253144,25322264.746483,-23050697.5788314
3476,0.985304,6.9,3392893.14907015,0.0,-3392893.14907015
3477,0.982341,7.9,3877592.17036588,0.0,-3877592.17036588
3478,0.980307,6.0,0.0,0.0,0.0
3479,0.954335,5.8,0.0,0.0,0.0
3480,0.941604,4.9,4846990.21295736,24780648.4885145,19933658.27555714
3481,0.93488,6.1,16479766.724055,24159567.7648007,7679801.040745702
3482,0.93092,5.8,126021745.536891,145803733.7335,19781988.196609005
3483,0.929466,6.0,38775921.7036588,94166052.0683076,55390130.3646488
3484,0.921653,5.5,145409706.38872,37799503.2804429,-107610203.10827711
3485,0.91973,6.4,13911376.6615482,3843354.97029764,-10068021.691250559
3486,0.917718,6.4,20357358.8944209,70201279.9931754,49843921.0987545
3487,0.910291,6.8,0.0,0.0,0.0
3488,0.907952,7.0,38775921.7036588,53557187.6987265,14781265.9950677
3489,0.907622,3.9,0.0,0.0,0.0
3490,0.904531,5.5,72704853.1943604,332208283.894033,259503430.6996726
3491,0.903312,6.0,20357358.8944209,941107.130116482,-19416251.764304418
3492,0.897265,5.3,24234951.0647868,10008492.8962511,-14226458.1685357
3493,0.895829,6.8,9693980.42591472,132648701.782141,122954721.35622628
3494,0.879003,5.5,106633784.685061,546497490.228467,439863705.543406
3495,0.876730999999999,6.7,0.0,880213.422673057,880213.422673057
3496,0.863804,6.5,29081941.2777441,61830221.5656166,32748280.2878725
3497,0.859651,7.0,0.0,15219265.2350596,15219265.2350596
3498,0.854834,6.6,0.0,66835.148046469,66835.148046469
3499,0.852907,5.7,12086831.890869,28119728.4134443,16032896.522575298
3500,0.851701,5.4,9693980.42591472,0.0,-9693980.42591472
3501,0.847636,7.4,0.0,838198.742109099,838198.742109099
3502,0.846187999999999,6.1,4846990.21295736,3045997.93712096,-1800992.2758363998
3503,0.846125,6.6,3392893.14907015,18907177.2292277,15514284.080157548
3504,0.827785,5.7,34898329.533293,183906860.236067,149008530.702774
3505,0.815155,6.0,15292203.7131822,719172.172847548,-14573031.540334651
3506,0.812252,5.7,0.0,6651138.84882043,6651138.84882043
3507,0.808335999999999,6.6,19387960.8518294,171819196.601678,152431235.7498486
3508,0.806735,5.4,61072076.6832627,178324379.003613,117252302.32035029
3509,0.806361,5.5,43622911.9166162,23265553.0221953,-20357358.894420903
3510,0.803764,5.9,9693980.42591472,0.0,-9693980.42591472
3511,0.802769,6.6,5816388.25554883,18961691.3281528,13145303.07260397
3512,0.801419,5.1,0.0,0.0,0.0
3513,0.80048,5.7,9693980.42591472,16744987.2427217,7051006.8168069795
3514,0.786615,5.7,9693980.42591472,592288.632450793,-9101691.793463927
3515,0.785489,6.5,23265553.0221953,61598777.7829479,38333224.7607526
3516,0.780354,6.2,0.0,1257248.18916445,1257248.18916445
3517,0.780318,5.3,34898329.533293,9318308.6330712,-25580020.900221802
3518,0.779648,6.9,24234951.0647868,26758361.0581173,2523409.993330501
3519,0.779536,6.8,96939.8042591472,1722557.31081227,1625617.5065531228
3520,0.771868,6.4,12117475.5323934,73667524.5839343,61550049.05154091
3521,0.767071,5.0,0.0,11632776.5110976,11632776.5110976
3522,0.760502999999999,6.1,189032618.305337,1089358138.29044,900325519.9851031
3523,0.760193,6.0,4846990.21295736,199408878.522792,194561888.30983466
3524,0.755324,5.2,12602174.5536891,0.0,-12602174.5536891
3525,0.747362,5.2,67857862.981403,65058885.1146991,-2798977.8667038903
3526,0.734516,6.3,18418562.8092379,6716055.55814061,-11702507.251097292
3527,0.731793,6.5,0.0,9213293.74311727,9213293.74311727
3528,0.709051,5.0,14540970.638872,0.0,-14540970.638872
3529,0.706395,6.6,0.0,13907953.7170598,13907953.7170598
3530,0.70252,6.1,3877592.17036588,24569393.3894808,20691801.21911492
3531,0.699052,6.4,43622911.9166162,160129276.014765,116506364.0981488
3532,0.688697,4.5,26173747.1499697,82945874.6296899,56772127.479720205
3533,0.687144,6.5,9209281.40461898,116327.765110976,-9092953.639508005
3534,0.685977,4.8,14540970.638872,0.0,-14540970.638872
3535,0.682356,6.0,0.0,0.0,0.0
3536,0.679469,6.9,0.0,33648413.8709227,33648413.8709227
3537,0.666454,5.9,16479766.724055,11977686.3958556,-4502080.3281994
3538,0.664022999999999,5.4,0.0,0.0,0.0
3539,0.661177999999999,5.3,38775921.7036588,44335804.3289439,5559882.625285104
3540,0.660334,5.9,0.0,0.0,0.0
3541,0.659941,5.7,0.0,0.0,0.0
3542,0.658652999999999,6.2,0.0,0.0,0.0
3543,0.658095,5.9,24234951.0647868,26292052.4870876,2057101.4223008007
3544,0.656612,5.4,24234951.0647868,33872888.6510632,9637937.586276397
3545,0.644722999999999,7.5,1938796.08518294,40782.5756518232,-1898013.5095311166
3546,0.628143999999999,6.1,0.0,0.0,0.0
3547,0.626306,5.8,14540970.638872,841863.066710095,-13699107.572161904
3548,0.625531,7.9,0.0,0.0,0.0
3549,0.615488,5.9,0.0,170329.052471577,170329.052471577
3550,0.609789999999999,4.6,0.0,0.0,0.0
3551,0.607142,6.0,0.0,0.0,0.0
3552,0.605805,5.1,5816388.25554883,0.0,-5816388.25554883
3553,0.604152,5.2,727048.531943604,75996.928947001,-651051.602996603
3554,0.601594,6.3,7755184.34073177,158268.771423696,-7596915.569308074
3555,0.598246,4.1,4846990.21295736,0.0,-4846990.21295736
3556,0.597094999999999,6.5,0.0,0.0,0.0
3557,0.597001,5.7,7464364.92795433,1039778.27927969,-6424586.64867464
3558,0.588821,5.8,33928931.4907015,82016919.8734354,48087988.3827339
3559,0.587044999999999,5.7,29081941.2777441,105285652.52121,76203711.2434659
3560,0.585459,7.0,0.0,0.0,0.0
3561,0.58425,5.2,23265553.0221953,29616559.4512431,6351006.429047801
3562,0.580693999999999,5.9,14540970.638872,26621648.7909667,12080678.152094701
3563,0.578282,6.9,17449164.7666465,45647974.7336094,28198809.9669629
3564,0.570978,5.5,27143145.1925612,39306608.9680951,12163463.7755339
3565,0.570634,6.2,4651399.61689389,203278.891939261,-4448120.724954629
3566,0.566856,4.9,29081941.2777441,13108034.5648566,-15973906.7128875
3567,0.564556,7.1,0.0,70464.5743179315,70464.5743179315
3568,0.564107,5.1,0.0,0.0,0.0
3569,0.562704,6.9,0.0,0.0,0.0
3570,0.559451,7.1,0.0,0.0,0.0
3571,0.545038,5.2,6785786.2981403,0.0,-6785786.2981403
3572,0.540954,5.7,0.0,0.0,0.0
3573,0.539108,5.9,19387960.8518294,16944.1083864563,-19371016.74344294
3574,0.534119,4.0,0.0,0.0,0.0
3575,0.531976,5.8,7755184.34073177,0.0,-7755184.34073177
3576,0.530139,6.7,36837125.6184759,110662825.911621,73825700.2931451
3577,0.528255,5.9,48469902.1295736,37324093.0311913,-11145809.098382302
3578,0.524684,6.6,9693980.42591472,1705415.44522513,-7988564.98068959
3579,0.523036,4.4,0.0,0.0,0.0
3580,0.521522,4.1,3877592.17036588,0.0,-3877592.17036588
3581,0.52043,5.3,0.969398042591472,1335.83050269104,1334.8611046484486
3582,0.514888,6.7,0.0,0.0,0.0
3583,0.512775,5.2,11632776.5110976,942751.229196718,-10690025.281900883
